36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Aug 12 15:18:25 2020
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190529
Launch Time (UT)                  : 07:46:54
Burst Pressure (hPa)              : 6.55
Integrated O3 to end of data (DU) : 308.80
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1423850
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33373
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.70    1.800   18.30   75.0    1.7884    0.0216    0.00  146.00    1.10   35.26    0.4800   -1.30180   36.75930 9000.000
     2  825.49    1.813   18.26   60.0    1.8301    0.0222    0.02   82.00    1.20   35.28    0.4900   -1.30190   36.75910 9000.000
     4  824.41    1.824   18.07   63.0    1.8718    0.0227    0.04   79.00    1.30   35.29    0.5000   -1.30190   36.75910 9000.000
     6  823.43    1.834   17.97   65.0    1.8718    0.0227    0.06   83.00    1.40   35.29    0.5000   -1.30190   36.75910 9000.000
     8  822.43    1.844   17.92   66.0    1.8718    0.0228    0.08   84.00    1.40   35.30    0.5000   -1.30200   36.75900 9000.000
    10  821.42    1.855   17.78   67.0    1.8718    0.0228    0.09   84.00    1.40   35.30    0.5000   -1.30200   36.75890 9000.000
    12  820.62    1.863   17.64   68.0    1.9134    0.0233    0.11   84.00    1.40   35.29    0.5100   -1.30190   36.75890 9000.000
    14  819.76    1.872   17.53   69.0    1.9132    0.0233    0.12   83.00    1.40   35.27    0.5100   -1.30180   36.75890 9000.000
    16  818.52    1.885   17.42   70.0    1.9132    0.0234    0.15   81.00    1.40   35.27    0.5100   -1.30180   36.75890 9000.000
    18  817.17    1.899   17.26   71.0    1.9548    0.0239    0.17   79.00    1.40   35.26    0.5200   -1.30180   36.75890 9000.000
    20  816.03    1.911   17.17   72.0    1.9548    0.0240    0.19   76.00    1.40   35.26    0.5200   -1.30180   36.75880 9000.000
    22  815.03    1.922   17.07   72.0    1.9548    0.0240    0.21   72.00    1.30   35.26    0.5200   -1.30190   36.75880 9000.000
    24  813.96    1.933   16.99   73.0    1.9963    0.0245    0.23   69.00    1.40   35.25    0.5300   -1.30190   36.75890 9000.000
    26  812.84    1.945   16.94   73.0    2.0378    0.0251    0.26   66.00    1.40   35.24    0.5400   -1.30180   36.75880 9000.000
    28  811.85    1.955   16.84   73.0    2.0377    0.0251    0.27   64.00    1.50   35.22    0.5400   -1.30180   36.75870 9000.000
