36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 7 March, 2019
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190220
Launch Time (UT)                  : 06:36:11
Burst Pressure (hPa)              : 7.18
Integrated O3 to end of data (DU) : 214.07
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1423875
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32933
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.40    1.800   18.00   82.0    1.0990    0.0133    0.00   70.00    4.00   35.65    0.3200   -1.30180   36.75930 9000.000
     2  823.48    1.810   17.72   69.0    1.0990    0.0133    0.01   93.00    2.30   35.67    0.3200   -1.30180   36.75910 9000.000
     4  822.31    1.822   17.41   73.0    1.0991    0.0134    0.02   93.00    2.50   35.68    0.3200   -1.30180   36.75900 9000.000
     6  821.17    1.834   17.29   76.0    1.1383    0.0139    0.03   91.00    3.00   35.68    0.3300   -1.30180   36.75890 9000.000
     8  820.16    1.844   17.36   77.0    1.1383    0.0139    0.05   90.00    3.50   35.68    0.3300   -1.30170   36.75890 9000.000
    10  819.01    1.856   17.45   77.0    1.1383    0.0139    0.06   89.00    3.90   35.67    0.3300   -1.30160   36.75890 9000.000
    12  817.79    1.869   17.37   78.0    1.1775    0.0144    0.07   87.00    4.40   35.67    0.3400   -1.30170   36.75880 9000.000
    14  816.64    1.881   17.20   78.0    1.1775    0.0144    0.08   86.00    4.90   35.65    0.3400   -1.30170   36.75860 9000.000
    16  815.45    1.893   17.00   77.0    1.1774    0.0144    0.10   84.00    5.40   35.64    0.3400   -1.30180   36.75850 9000.000
    18  814.18    1.907   16.80   78.0    1.1774    0.0145    0.11   83.00    5.80   35.63    0.3400   -1.30190   36.75840 9000.000
    20  812.83    1.921   16.66   80.0    1.1774    0.0145    0.13   82.00    6.30   35.62    0.3400   -1.30190   36.75840 9000.000
    22  811.52    1.935   16.50   81.0    1.1774    0.0145    0.14   80.00    6.70   35.62    0.3400   -1.30190   36.75830 9000.000
    24  810.48    1.946   16.39   82.0    1.1774    0.0145    0.16   79.00    7.00   35.62    0.3400   -1.30190   36.75810 9000.000
    26  809.81    1.953   16.31   82.0    1.1773    0.0145    0.16   77.00    7.40   35.61    0.3400   -1.30190   36.75790 9000.000
    28  809.27    1.959   16.23   82.0    1.1773    0.0145    0.17   75.00    7.60   35.61    0.3400   -1.30180   36.75780 9000.000
    30  808.48    1.967   16.10   82.0    1.1773    0.0146    0.18   74.00    7.80   35.60    0.3400   -1.30180   36.75760 9000.000
    32  807.66    1.975   15.97   83.0    1.2165    0.0151    0.19   72.00    8.00   35.60    0.3500   -1.30180   36.75750 9000.000
    34  806.99    1.982   15.91   83.0    1.2165    0.0151    0.20   70.00    8.00   35.60    0.3500   -1.30200   36.75730 9000.000
    36  806.27    1.990   15.86   82.0    1.2165    0.0151    0.20   68.00    8.10   35.60    0.3500   -1.30210   36.75710 9000.000
    38  805.58    1.997   15.81   81.0    1.2165    0.0151    0.21   65.00    8.00   35.61    0.3500   -1.30220   36.75700 9000.000
    40  804.94    2.004   15.84   81.0    1.2558    0.0156    0.22   63.00    8.00   35.61    0.3600   -1.30220   36.75680 9000.000
    42  804.22    2.012   15.81   81.0    1.2558    0.0156    0.23   61.00    7.90   35.61    0.3600   -1.30230   36.75660 9000.000
    44  803.45    2.020   15.70   81.0    1.2951    0.0161    0.24   59.00    7.80   35.62    0.3700   -1.30240   36.75650 9000.000
    46  802.62    2.029   15.58   83.0    1.2951    0.0161    0.25   57.00    7.70   35.63    0.3700   -1.30250   36.75650 9000.000
    48  801.84    2.037   15.50   83.0    1.3344    0.0166    0.26   55.00    7.60   35.63    0.3800   -1.30250   36.75640 9000.000
    50  801.24    2.043   15.44   83.0    1.3344    0.0167    0.27   54.00    7.40   35.63    0.3800   -1.30250   36.75640 9000.000
    52  800.47    2.052   15.42   84.0    1.3344    0.0167    0.28   53.00    7.30   35.64    0.3800   -1.30270   36.75620 9000.000
    54  799.33    2.064   15.33   84.0    1.3344    0.0167    0.29   52.00    7.10   35.64    0.3800   -1.30280   36.75610 9000.000
    56  798.28    2.075   15.24   84.0    1.3344    0.0167    0.31   51.00    6.90   35.65    0.3800   -1.30280   36.75600 9000.000
    58  797.34    2.085   15.19   83.0    1.3737    0.0172    0.32   51.00    6.70   35.65    0.3900   -1.30290   36.75580 9000.000
    60  796.60    2.093   15.13   84.0    1.3737    0.0172    0.33   51.00    6.50   35.65    0.3900   -1.30300   36.75570 9000.000
    62  796.05    2.099   15.05   84.0    1.3737    0.0173    0.34   52.00    6.30   35.65    0.3900   -1.30320   36.75570 9000.000
    64  795.41    2.105   15.01   84.0    1.3737    0.0173    0.35   53.00    6.10   35.65    0.3900   -1.30330   36.75560 9000.000
    66  794.64    2.114   14.99   83.0    1.3737    0.0173    0.36   54.00    5.90   35.65    0.3900   -1.30330   36.75560 9000.000
    68  793.94    2.121   14.99   82.0    1.3737    0.0173    0.37   55.00    5.70   35.65    0.3900   -1.30340   36.75550 9000.000
    70  793.17    2.129   14.91   83.0    1.3737    0.0173    0.38   56.00    5.60   35.65    0.3900   -1.30340   36.75540 9000.000
    72  792.26    2.139   14.82   83.0    1.4130    0.0178    0.39   57.00    5.50   35.65    0.4000   -1.30340   36.75530 9000.000
    74  791.44    2.148   14.78   82.0    1.4130    0.0179    0.40   58.00    5.50   35.66    0.4000   -1.30340   36.75520 9000.000
    76  790.76    2.155   14.71   83.0    1.4131    0.0179    0.41   59.00    5.40   35.67    0.4000   -1.30340   36.75520 9000.000
    78  790.05    2.163   14.57   85.0    1.4131    0.0179    0.42   60.00    5.40   35.68    0.4000   -1.30340   36.75520 9000.000
    80  789.19    2.172   14.40   87.0    1.4131    0.0179    0.43   61.00    5.50   35.68    0.4000   -1.30350   36.75510 9000.000
    82  788.46    2.180   14.38   87.0    1.4524    0.0184    0.44   62.00    5.60   35.69    0.4100   -1.30360   36.75500 9000.000
    84  787.79    2.187   14.41   86.0    1.4524    0.0184    0.45   62.00    5.60   35.69    0.4100   -1.30370   36.75480 9000.000
    86  787.11    2.194   14.37   86.0    1.4524    0.0185    0.46   62.00    5.70   35.69    0.4100   -1.30380   36.75470 9000.000
    88  786.24    2.204   14.27   85.0    1.4525    0.0185    0.47   62.00    5.80   35.70    0.4100   -1.30380   36.75460 9000.000
    90  785.14    2.216   14.15   85.0    1.4525    0.0185    0.49   62.00    6.00   35.70    0.4100   -1.30380   36.75460 9000.000
    92  784.10    2.227   14.10   83.0    1.4525    0.0185    0.51   62.00    6.10   35.70    0.4100   -1.30390   36.75440 9000.000
    94  783.42    2.234   14.00   84.0    1.4525    0.0185    0.52   62.00    6.20   35.71    0.4100   -1.30390   36.75430 9000.000
    96  783.04    2.238   13.90   86.0    1.4525    0.0185    0.52   62.00    6.30   35.71    0.4100   -1.30400   36.75420 9000.000
    98  782.67    2.242   13.81   88.0    1.4525    0.0186    0.53   62.00    6.50   35.72    0.4100   -1.30400   36.75420 9000.000
   100  782.26    2.247   13.78   89.0    1.4525    0.0186    0.53   62.00    6.60   35.72    0.4100   -1.30410   36.75410 9000.000
   102  781.68    2.253   13.74   89.0    1.4525    0.0186    0.54   61.00    6.80   35.72    0.4100   -1.30410   36.75400 9000.000
   104  780.87    2.262   13.67   89.0    1.4525    0.0186    0.55   61.00    6.90   35.72    0.4100   -1.30410   36.75380 9000.000
   106  780.18    2.269   13.64   89.0    1.4525    0.0186    0.56   61.00    7.00   35.72    0.4100   -1.30420   36.75370 9000.000
   108  779.40    2.278   13.57   88.0    1.4525    0.0186    0.57   60.00    7.20   35.72    0.4100   -1.30440   36.75360 9000.000
   110  778.55    2.287   13.52   87.0    1.4525    0.0187    0.59   59.00    7.30   35.72    0.4100   -1.30450   36.75350 9000.000
   112  777.85    2.295   13.50   86.0    1.4526    0.0187    0.60   59.00    7.40   35.73    0.4100   -1.30450   36.75340 9000.000
   114  777.07    2.303   13.41   86.0    1.4526    0.0187    0.61   59.00    7.50   35.73    0.4100   -1.30450   36.75320 9000.000
