36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 7 March, 2019
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190109
Launch Time (UT)                  : 06:50:09
Burst Pressure (hPa)              : 6.28
Integrated O3 to end of data (DU) : 213.48
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1423866
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32945
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.50    1.800   19.00   79.0    1.9546    0.0237    0.00   60.00    2.00   34.42    0.5500   -1.30180   36.75930 9000.000
     2  823.43    1.811   18.73   53.0    1.9547    0.0237    0.02   43.00    3.30   34.43    0.5500   -1.30190   36.75900 9000.000
     4  822.20    1.824   18.43   55.0    2.0329    0.0247    0.04   41.00    3.80   34.43    0.5700   -1.30190   36.75900 9000.000
     6  820.93    1.837   18.19   57.0    2.0329    0.0248    0.07   39.00    4.30   34.43    0.5700   -1.30190   36.75890 9000.000
     8  819.66    1.850   17.97   59.0    2.0328    0.0248    0.09   38.00    4.70   34.42    0.5700   -1.30190   36.75890 9000.000
    10  818.61    1.862   17.77   60.0    2.0327    0.0248    0.11   37.00    5.10   34.41    0.5700   -1.30210   36.75880 9000.000
    12  817.68    1.871   17.66   61.0    2.0326    0.0249    0.13   36.00    5.50   34.39    0.5700   -1.30230   36.75860 9000.000
    14  816.61    1.883   17.56   61.0    2.0325    0.0249    0.15   35.00    5.70   34.37    0.5700   -1.30240   36.75860 9000.000
    16  815.50    1.894   17.41   61.0    2.0714    0.0254    0.18   34.00    5.90   34.35    0.5800   -1.30250   36.75850 9000.000
    18  814.52    1.904   17.27   62.0    2.1104    0.0259    0.19   34.00    6.00   34.34    0.5900   -1.30260   36.75850 9000.000
    20  813.50    1.915   17.12   63.0    2.1104    0.0259    0.22   34.00    6.10   34.33    0.5900   -1.30270   36.75850 9000.000
    22  812.40    1.927   16.98   64.0    2.1104    0.0260    0.24   33.00    6.20   34.33    0.5900   -1.30280   36.75850 9000.000
    24  811.21    1.939   16.88   65.0    2.1495    0.0265    0.26   33.00    6.20   34.33    0.6000   -1.30280   36.75840 9000.000
    26  810.02    1.952   16.71   66.0    2.1495    0.0265    0.29   33.00    6.20   34.34    0.6000   -1.30290   36.75830 9000.000
    28  808.86    1.964   16.54   66.0    2.1495    0.0266    0.31   34.00    6.20   34.34    0.6000   -1.30300   36.75820 9000.000
    30  807.76    1.975   16.43   65.0    2.1886    0.0271    0.34   34.00    6.20   34.34    0.6100   -1.30320   36.75810 9000.000
    32  806.64    1.987   16.32   64.0    2.1886    0.0271    0.36   34.00    6.20   34.34    0.6100   -1.30320   36.75800 9000.000
    34  805.63    1.998   16.20   64.0    2.1887    0.0272    0.38   34.00    6.30   34.35    0.6100   -1.30320   36.75800 9000.000
    36  804.85    2.006   16.10   65.0    2.1887    0.0272    0.40   34.00    6.40   34.35    0.6100   -1.30330   36.75790 9000.000
    38  803.96    2.016   16.00   66.0    2.1885    0.0272    0.42   33.00    6.50   34.33    0.6100   -1.30350   36.75790 9000.000
    40  802.79    2.028   15.92   66.0    2.2275    0.0277    0.44   33.00    6.70   34.32    0.6200   -1.30360   36.75790 9000.000
    42  801.53    2.041   15.88   66.0    2.2275    0.0278    0.47   32.00    6.90   34.31    0.6200   -1.30360   36.75780 9000.000
    44  800.23    2.055   15.77   65.0    2.2274    0.0278    0.50   32.00    7.10   34.30    0.6200   -1.30370   36.75770 9000.000
    46  798.89    2.069   15.57   67.0    2.2273    0.0279    0.53   31.00    7.40   34.29    0.6200   -1.30380   36.75770 9000.000
    48  797.79    2.081   15.45   67.0    2.2273    0.0279    0.55   30.00    7.60   34.28    0.6200   -1.30400   36.75760 9000.000
    50  797.06    2.089   15.41   67.0    2.2273    0.0279    0.57   30.00    7.80   34.28    0.6200   -1.30410   36.75750 9000.000
    52  796.26    2.098   15.35   67.0    2.2273    0.0280    0.59   29.00    8.00   34.28    0.6200   -1.30420   36.75730 9000.000
    54  795.18    2.109   15.22   68.0    2.2663    0.0285    0.61   29.00    8.10   34.28    0.6300   -1.30440   36.75720 9000.000
    56  794.00    2.122   15.09   70.0    2.2663    0.0285    0.64   29.00    8.30   34.28    0.6300   -1.30460   36.75730 9000.000
    58  792.72    2.135   15.00   71.0    2.2663    0.0286    0.67   29.00    8.30   34.28    0.6300   -1.30470   36.75720 9000.000
    60  791.36    2.150   14.83   72.0    2.2663    0.0286    0.70   29.00    8.30   34.28    0.6300   -1.30480   36.75710 9000.000
    62  790.14    2.163   14.70   72.0    2.2663    0.0287    0.72   29.00    8.30   34.28    0.6300   -1.30490   36.75700 9000.000
    64  789.27    2.172   14.74   69.0    2.2273    0.0282    0.74   29.00    8.30   34.29    0.6200   -1.30510   36.75700 9000.000
    66  788.56    2.180   14.73   69.0    2.2273    0.0282    0.76   30.00    8.20   34.29    0.6200   -1.30530   36.75700 9000.000
    68  787.61    2.190   14.59   72.0    2.2273    0.0283    0.78   30.00    8.10   34.29    0.6200   -1.30550   36.75690 9000.000
    70  786.80    2.199   14.46   73.0    2.2273    0.0283    0.80   31.00    8.00   34.28    0.6200   -1.30560   36.75680 9000.000
    72  786.18    2.205   14.40   73.0    2.2272    0.0283    0.81   32.00    7.80   34.27    0.6200   -1.30560   36.75670 9000.000
    74  785.56    2.212   14.34   73.0    2.2272    0.0284    0.83   33.00    7.70   34.27    0.6200   -1.30570   36.75660 9000.000
    76  784.85    2.220   14.24   73.0    2.2272    0.0284    0.84   34.00    7.50   34.27    0.6200   -1.30580   36.75650 9000.000
    78  784.04    2.229   14.20   71.0    2.2272    0.0284    0.86   34.00    7.40   34.27    0.6200   -1.30590   36.75640 9000.000
    80  783.17    2.238   14.24   69.0    2.2272    0.0284    0.88   35.00    7.20   34.27    0.6200   -1.30600   36.75640 9000.000
    82  782.36    2.247   14.24   68.0    2.2273    0.0285    0.90   36.00    7.10   34.29    0.6200   -1.30610   36.75640 9000.000
    84  781.66    2.254   14.22   68.0    2.2274    0.0285    0.91   38.00    6.90   34.30    0.6200   -1.30640   36.75630 9000.000
    86  780.73    2.264   14.19   65.0    2.2666    0.0290    0.94   39.00    6.80   34.32    0.6300   -1.30650   36.75610 9000.000
    88  779.65    2.276   14.11   63.0    2.2666    0.0291    0.96   40.00    6.70   34.32    0.6300   -1.30660   36.75600 9000.000
    90  778.62    2.287   14.03   63.0    2.2668    0.0291    0.98   41.00    6.60   34.34    0.6300   -1.30660   36.75600 9000.000
    92  777.59    2.298   13.80   65.0    2.2668    0.0292    1.01   42.00    6.50   34.35    0.6300   -1.30670   36.75600 9000.000
    94  776.49    2.310   13.43   73.0    2.2668    0.0292    1.03   44.00    6.40   34.35    0.6300   -1.30680   36.75590 9000.000
    96  775.50    2.321   13.25   77.0    2.2668    0.0292    1.06   45.00    6.30   34.35    0.6300   -1.30680   36.75580 9000.000
    98  774.56    2.331   13.28   74.0    2.2668    0.0293    1.08   46.00    6.20   34.35    0.6300   -1.30680   36.75570 9000.000
   100  773.59    2.342   13.32   67.0    2.2668    0.0293    1.10   47.00    6.20   34.35    0.6300   -1.30690   36.75550 9000.000
   102  772.58    2.353   13.26   68.0    2.2668    0.0293    1.12   48.00    6.20   34.34    0.6300   -1.30700   36.75540 9000.000
   104  771.54    2.364   13.18   68.0    2.2668    0.0294    1.15   49.00    6.30   34.34    0.6300   -1.30710   36.75530 9000.000
   106  770.38    2.377   13.08   67.0    2.2668    0.0294    1.17   50.00    6.30   34.34    0.6300   -1.30730   36.75530 9000.000
   108  769.28    2.389   12.94   71.0    2.2668    0.0295    1.20   50.00    6.40   34.34    0.6300   -1.30730   36.75530 9000.000
   110  768.25    2.400   12.78   76.0    2.2668    0.0295    1.22   50.00    6.60   34.35    0.6300   -1.30730   36.75520 9000.000
   112  767.41    2.409   12.59   80.0    2.2668    0.0295    1.24   50.00    6.70   34.35    0.6300   -1.30730   36.75510 9000.000
   114  766.57    2.419   12.45   81.0    2.2668    0.0296    1.26   50.00    7.00   34.35    0.6300   -1.30740   36.75500 9000.000
   116  765.48    2.431   12.38   80.0    2.2668    0.0296    1.29   50.00    7.20   34.35    0.6300   -1.30750   36.75490 9000.000
   118  764.23    2.444   12.39   78.0    2.2668    0.0297    1.32   49.00    7.50   34.35    0.6300   -1.30760   36.75470 9000.000
   120  763.00    2.458   12.61   73.0    2.2668    0.0297    1.35   48.00    7.80   34.35    0.6300   -1.30770   36.75470 9000.000
   122  761.85    2.471   12.73   69.0    2.2668    0.0298    1.37   48.00    8.10   34.35    0.6300   -1.30770   36.75460 9000.000
   124  760.80    2.482   12.57   69.0    2.2668    0.0298    1.40   47.00    8.40   34.35    0.6300   -1.30780   36.75440 9000.000
   126  759.66    2.495   12.27   72.0    2.2669    0.0298    1.42   46.00    8.70   34.36    0.6300   -1.30800   36.75430 9000.000
   128  758.31    2.510   12.19   69.0    2.2669    0.0299    1.46   45.00    9.00   34.36    0.6300   -1.30810   36.75420 9000.000
