36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Aug 12 15:18:32 2020
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20190612
Launch Time (UT)                  : 07:42:05
Burst Pressure (hPa)              : 6.35
Integrated O3 to end of data (DU) : 207.18
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1424015
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33365
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.70    1.800   14.20   96.0    1.5346    0.0185    0.00  153.00    0.40   31.17    0.4200   -1.30180   36.75930 9000.000
     2  826.74    1.810   15.44   82.0    1.5346    0.0186    0.01  153.00    1.60   31.18    0.4200   -1.30180   36.75920 9000.000
     4  825.59    1.822   15.22   83.0    1.5751    0.0191    0.03  155.00    1.90   31.19    0.4300   -1.30170   36.75910 9000.000
     6  824.62    1.832   15.10   84.0    1.5751    0.0191    0.05  157.00    2.10   31.19    0.4300   -1.30170   36.75910 9000.000
     8  823.82    1.840   15.03   85.0    1.5751    0.0191    0.06  159.00    2.30   31.19    0.4300   -1.30160   36.75900 9000.000
    10  822.90    1.849   14.92   85.0    1.5751    0.0191    0.07  162.00    2.50   31.19    0.4300   -1.30150   36.75900 9000.000
    12  821.70    1.862   14.78   85.0    1.5750    0.0192    0.09  164.00    2.60   31.18    0.4300   -1.30150   36.75890 9000.000
    14  820.33    1.876   14.63   86.0    1.6152    0.0197    0.11  167.00    2.70   31.15    0.4400   -1.30140   36.75890 9000.000
    16  818.95    1.890   14.48   87.0    1.6151    0.0197    0.13  170.00    2.80   31.13    0.4400   -1.30140   36.75890 9000.000
    18  817.64    1.904   14.36   88.0    1.6151    0.0198    0.15  172.00    2.80   31.12    0.4400   -1.30140   36.75890 9000.000
    20  816.44    1.916   14.25   88.0    1.6149    0.0198    0.17  175.00    2.80   31.09    0.4400   -1.30130   36.75890 9000.000
    22  815.30    1.928   14.16   89.0    1.6148    0.0198    0.19  178.00    2.70   31.06    0.4400   -1.30120   36.75890 9000.000
    24  814.22    1.939   14.06   89.0    1.6146    0.0198    0.21  180.00    2.70   31.03    0.4400   -1.30100   36.75890 9000.000
    26  813.20    1.950   13.96   90.0    1.6145    0.0199    0.22  183.00    2.60   31.00    0.4400   -1.30100   36.75890 9000.000
    28  812.14    1.961   13.86   90.0    1.6142    0.0199    0.24  185.00    2.50   30.96    0.4400   -1.30100   36.75900 9000.000
    30  810.98    1.973   13.74   91.0    1.6141    0.0199    0.26  186.00    2.30   30.94    0.4400   -1.30100   36.75900 9000.000
    32  809.62    1.987   13.59   92.0    1.6140    0.0199    0.28  187.00    2.20   30.91    0.4400   -1.30100   36.75900 9000.000
    34  808.28    2.001   13.46   92.0    1.6139    0.0200    0.30  188.00    2.10   30.90    0.4400   -1.30090   36.75890 9000.000
    36  807.29    2.011   13.38   93.0    1.6139    0.0200    0.32  187.00    1.90   30.89    0.4400   -1.30080   36.75900 9000.000
    38  806.40    2.021   13.31   93.0    1.6139    0.0200    0.33  186.00    1.80   30.89    0.4400   -1.30080   36.75910 9000.000
    40  805.40    2.031   13.22   93.0    1.6139    0.0200    0.35  183.00    1.70   30.90    0.4400   -1.30080   36.75910 9000.000
    42  804.32    2.043   13.09   93.0    1.6139    0.0201    0.36  179.00    1.50   30.90    0.4400   -1.30080   36.75910 9000.000
    44  803.15    2.055   12.97   94.0    1.6140    0.0201    0.38  174.00    1.40   30.91    0.4400   -1.30080   36.75900 9000.000
    46  802.00    2.067   12.86   95.0    1.6140    0.0201    0.40  167.00    1.30   30.92    0.4400   -1.30080   36.75890 9000.000
    48  800.85    2.079   12.75   96.0    1.6141    0.0202    0.42  159.00    1.10   30.94    0.4400   -1.30070   36.75890 9000.000
    50  799.58    2.092   12.66   96.0    1.6142    0.0202    0.44  149.00    1.10   30.95    0.4400   -1.30070   36.75900 9000.000
    52  798.11    2.108   12.52   96.0    1.6143    0.0202    0.46  138.00    1.00   30.97    0.4400   -1.30070   36.75900 9000.000
    54  796.60    2.124   12.40   96.0    1.6143    0.0203    0.49  125.00    0.90   30.98    0.4400   -1.30070   36.75900 9000.000
    56  795.08    2.140   12.29   96.0    1.6143    0.0203    0.51  112.00    0.90   30.98    0.4400   -1.30070   36.75900 9000.000
    58  793.58    2.156   12.18   97.0    1.6144    0.0203    0.53  101.00    0.90   30.99    0.4400   -1.30060   36.75900 9000.000
    60  792.27    2.170   12.10   97.0    1.6144    0.0204    0.55   92.00    1.00   30.99    0.4400   -1.30060   36.75900 9000.000
    62  791.20    2.181   12.03   97.0    1.6144    0.0204    0.57   85.00    1.00   30.98    0.4400   -1.30060   36.75890 9000.000
    64  790.17    2.192   11.98   98.0    1.6144    0.0204    0.59   80.00    1.00   30.98    0.4400   -1.30070   36.75880 9000.000
    66  788.87    2.206   11.97   99.0    1.6143    0.0205    0.61   78.00    1.00   30.96    0.4400   -1.30070   36.75880 9000.000
    68  787.33    2.222   11.93   99.0    1.6544    0.0210    0.63   79.00    1.00   30.93    0.4500   -1.30070   36.75870 9000.000
    70  785.74    2.239   11.83   99.0    1.6543    0.0211    0.66   83.00    1.00   30.90    0.4500   -1.30070   36.75880 9000.000
    72  784.29    2.255   11.70   99.0    1.6542    0.0211    0.69   91.00    1.00   30.88    0.4500   -1.30070   36.75880 9000.000
    74  782.99    2.269   11.64   99.0    1.6541    0.0211    0.71  100.00    1.00   30.87    0.4500   -1.30080   36.75880 9000.000
    76  781.62    2.283   11.63   99.0    1.6541    0.0212    0.73  110.00    1.10   30.87    0.4500   -1.30090   36.75880 9000.000
    78  780.28    2.298   11.54   99.0    1.6540    0.0212    0.75  117.00    1.30   30.86    0.4500   -1.30080   36.75880 9000.000
    80  779.00    2.312   11.33   98.0    1.6540    0.0212    0.77  122.00    1.50   30.86    0.4500   -1.30080   36.75890 9000.000
    82  777.78    2.325   11.21   98.0    1.6540    0.0213    0.79  124.00    1.70   30.85    0.4500   -1.30070   36.75880 9000.000
    84  776.47    2.339   11.16   98.0    1.6540    0.0213    0.82  125.00    2.00   30.85    0.4500   -1.30070   36.75870 9000.000
    86  775.14    2.353   11.08   98.0    1.6539    0.0213    0.84  125.00    2.30   30.84    0.4500   -1.30060   36.75860 9000.000
    88  774.04    2.365   11.03   98.0    1.6943    0.0219    0.86  124.00    2.50   30.84    0.4600   -1.30060   36.75860 9000.000
    90  773.09    2.375   10.86   97.0    1.6942    0.0219    0.87  122.00    2.80   30.83    0.4600   -1.30060   36.75870 9000.000
    92  772.06    2.386   10.67   97.0    1.6942    0.0219    0.89  119.00    3.00   30.82    0.4600   -1.30050   36.75870 9000.000
    94  770.93    2.399   10.60   97.0    1.7345    0.0225    0.91  117.00    3.30   30.81    0.4700   -1.30040   36.75860 9000.000
    96  769.83    2.411   10.54   97.0    1.7344    0.0225    0.93  115.00    3.50   30.80    0.4700   -1.30040   36.75840 9000.000
    98  768.69    2.423   10.46   97.0    1.8150    0.0236    0.95  113.00    3.70   30.79    0.4900   -1.30040   36.75840 9000.000
   100  767.36    2.437   10.37   97.0    1.8150    0.0237    0.98  111.00    3.90   30.78    0.4900   -1.30050   36.75830 9000.000
   102  766.03    2.452   10.29   97.0    1.8553    0.0242    1.00  110.00    4.10   30.78    0.5000   -1.30050   36.75830 9000.000
   104  764.81    2.465   10.21   97.0    1.8553    0.0243    1.02  109.00    4.30   30.78    0.5000   -1.30040   36.75820 9000.000
   106  763.73    2.477   10.14   97.0    1.8958    0.0248    1.05  108.00    4.40   30.80    0.5100   -1.30030   36.75820 9000.000
   108  762.76    2.488   10.08   97.0    1.9360    0.0254    1.07  108.00    4.50   30.79    0.5200   -1.30030   36.75800 9000.000
   110  761.61    2.500   10.04   97.0    1.9764    0.0259    1.09  108.00    4.60   30.79    0.5300   -1.30030   36.75790 9000.000
   112  760.34    2.514    9.99   96.0    1.9763    0.0260    1.11  108.00    4.70   30.79    0.5300   -1.30040   36.75780 9000.000
   114  759.07    2.528    9.94   96.0    2.0166    0.0266    1.14  108.00    4.80   30.78    0.5400   -1.30030   36.75780 9000.000
   116  757.79    2.542    9.92   96.0    2.0569    0.0271    1.17  108.00    4.90   30.78    0.5500   -1.30030   36.75780 9000.000
   118  756.77    2.553    9.90   96.0    2.0570    0.0272    1.19  107.00    4.90   30.79    0.5500   -1.30020   36.75770 9000.000
   120  756.03    2.562    9.89   94.0    2.0570    0.0272    1.21  107.00    5.00   30.79    0.5500   -1.30020   36.75750 9000.000
   122  755.22    2.570    9.85   92.0    2.0571    0.0272    1.22  107.00    5.00   30.80    0.5500   -1.30010   36.75730 9000.000
   124  754.24    2.581    9.77   92.0    2.0975    0.0278    1.24  106.00    5.00   30.81    0.5600   -1.30010   36.75720 9000.000
   126  753.07    2.594    9.70   92.0    2.0975    0.0279    1.27  106.00    5.00   30.81    0.5600   -1.30000   36.75720 9000.000
   128  751.83    2.608    9.60   93.0    2.1378    0.0284    1.30  105.00    4.90   30.81    0.5700   -1.30000   36.75720 9000.000
   130  750.80    2.619    9.54   93.0    2.1378    0.0285    1.32  104.00    4.90   30.81    0.5700   -1.30000   36.75710 9000.000
   132  749.98    2.628    9.49   94.0    2.1377    0.0285    1.34  104.00    4.90   30.79    0.5700   -1.30010   36.75700 9000.000
