36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050511
Launch Time (UT)                  : 08:22:00
Burst Pressure (hPa)              : 4.34
Integrated O3 to end of data (DU) : 228.06
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412501614
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3983
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.280
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.56    1.800   18.80   62.0    1.6370    0.0198    0.00 9000.00 9000.00   32.47    0.5000 9000.00000 9000.00000 9000.000
    10  822.05    1.837   17.50   63.0    1.6740    0.0204    0.06 9000.00 9000.00   32.57    0.5100 9000.00000 9000.00000 9000.000
    20  817.02    1.889   16.70   65.0    1.7467    0.0214    0.14 9000.00 9000.00   32.57    0.5300 9000.00000 9000.00000 9000.000
    30  812.38    1.938   16.10   68.0    1.7831    0.0219    0.22 9000.00 9000.00   32.57    0.5400 9000.00000 9000.00000 9000.000
    40  807.94    1.984   15.70   70.0    1.7831    0.0221    0.30 9000.00 9000.00   32.57    0.5400 9000.00000 9000.00000 9000.000
    50  802.69    2.040   15.20   70.0    1.8196    0.0227    0.39 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
    60  798.45    2.085   14.70   72.0    1.8196    0.0228    0.46 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
    70  794.86    2.123   14.40   74.0    1.8196    0.0229    0.53 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
    80  791.19    2.162   14.00   76.0    1.8196    0.0230    0.60 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
    90  787.55    2.201   13.60   78.0    1.8196    0.0231    0.66 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
   100  784.46    2.234   13.20   79.0    1.8196    0.0232    0.72 9000.00 9000.00   32.58    0.5500 9000.00000 9000.00000 9000.000
   110  781.25    2.269   13.00   79.0    1.8196    0.0233    0.78 9000.00 9000.00   32.59    0.5500 9000.00000 9000.00000 9000.000
   120  778.39    2.299   13.00   77.0    1.8560    0.0238    0.83 9000.00 9000.00   32.59    0.5600 9000.00000 9000.00000 9000.000
   130  775.30    2.333   12.80   76.0    1.8930    0.0244    0.89 9000.00 9000.00   32.69    0.5700 9000.00000 9000.00000 9000.000
   140  771.64    2.373   12.60   77.0    1.8930    0.0245    0.96 9000.00 9000.00   32.69    0.5700 9000.00000 9000.00000 9000.000
   150  768.88    2.403   12.30   77.0    1.8930    0.0246    1.01 9000.00 9000.00   32.69    0.5700 9000.00000 9000.00000 9000.000
   160  766.23    2.432   12.00   79.0    1.8930    0.0247    1.06 9000.00 9000.00   32.69    0.5700 9000.00000 9000.00000 9000.000
   170  762.79    2.470   11.80   80.0    1.8930    0.0248    1.13 9000.00 9000.00   32.69    0.5700 9000.00000 9000.00000 9000.000
   180  759.33    2.508   11.50   82.0    1.8930    0.0249    1.20 9000.00 9000.00   32.70    0.5700 9000.00000 9000.00000 9000.000
   190  755.98    2.545   11.20   82.0    1.8930    0.0250    1.27 9000.00 9000.00   32.70    0.5700 9000.00000 9000.00000 9000.000
   200  752.57    2.582   11.10   83.0    1.8930    0.0252    1.33 9000.00 9000.00   32.70    0.5700 9000.00000 9000.00000 9000.000
   210  749.17    2.620   11.00   83.0    1.8573    0.0248    1.40 9000.00 9000.00   32.80    0.5600 9000.00000 9000.00000 9000.000
   220  745.74    2.659   10.80   83.0    1.8573    0.0249    1.47 9000.00 9000.00   32.80    0.5600 9000.00000 9000.00000 9000.000
   230  741.64    2.705   10.40   81.0    1.8937    0.0255    1.55 9000.00 9000.00   32.80    0.5700 9000.00000 9000.00000 9000.000
   240  737.12    2.756   10.10   81.0    1.8938    0.0257    1.64 9000.00 9000.00   32.81    0.5700 9000.00000 9000.00000 9000.000
   250  733.04    2.802    9.90   80.0    1.8938    0.0258    1.72 9000.00 9000.00   32.81    0.5700 9000.00000 9000.00000 9000.000
   260  729.14    2.846    9.60   81.0    1.9302    0.0265    1.80 9000.00 9000.00   32.81    0.5800 9000.00000 9000.00000 9000.000
   270  724.77    2.896    9.40   79.0    1.9666    0.0271    1.90 9000.00 9000.00   32.81    0.5900 9000.00000 9000.00000 9000.000
   280  720.61    2.944    9.30   77.0    1.9302    0.0268    1.99 9000.00 9000.00   32.81    0.5800 9000.00000 9000.00000 9000.000
   290  715.58    3.002    9.00   76.0    1.9667    0.0275    2.09 9000.00 9000.00   32.82    0.5900 9000.00000 9000.00000 9000.000
   300  711.17    3.054    8.80   76.0    2.0030    0.0282    2.19 9000.00 9000.00   32.82    0.6000 9000.00000 9000.00000 9000.000
   310  707.05    3.102    8.40   76.0    1.9667    0.0278    2.28 9000.00 9000.00   32.82    0.5900 9000.00000 9000.00000 9000.000
   320  703.70    3.141    8.10   77.0    2.0030    0.0285    2.36 9000.00 9000.00   32.82    0.6000 9000.00000 9000.00000 9000.000
   330  700.41    3.180    7.80   75.0    2.0402    0.0291    2.43 9000.00 9000.00   32.92    0.6100 9000.00000 9000.00000 9000.000
   340  697.06    3.219    7.50   76.0    2.0038    0.0287    2.51 9000.00 9000.00   32.93    0.6000 9000.00000 9000.00000 9000.000
   350  693.57    3.261    7.40   75.0    2.0767    0.0299    2.59 9000.00 9000.00   32.93    0.6200 9000.00000 9000.00000 9000.000
   360  688.90    3.316    7.00   74.0    2.1131    0.0307    2.70 9000.00 9000.00   32.93    0.6300 9000.00000 9000.00000 9000.000
   370  684.33    3.371    7.50   51.0    2.2224    0.0325    2.81 9000.00 9000.00   32.93    0.6600 9000.00000 9000.00000 9000.000
   380  681.00    3.411    8.60   36.0    2.3681    0.0348    2.90 9000.00 9000.00   32.93    0.7000 9000.00000 9000.00000 9000.000
   390  676.58    3.465    9.20   30.0    2.4411    0.0361    3.03 9000.00 9000.00   32.94    0.7200 9000.00000 9000.00000 9000.000
   400  672.85    3.511    9.20   31.0    2.4775    0.0368    3.13 9000.00 9000.00   32.94    0.7300 9000.00000 9000.00000 9000.000
   410  669.19    3.556    9.00   34.0    2.4411    0.0365    3.24 9000.00 9000.00   32.94    0.7200 9000.00000 9000.00000 9000.000
   420  665.38    3.603    8.70   31.0    2.4411    0.0367    3.35 9000.00 9000.00   32.94    0.7200 9000.00000 9000.00000 9000.000
   430  661.97    3.646    8.50   28.0    2.4775    0.0374    3.45 9000.00 9000.00   32.94    0.7300 9000.00000 9000.00000 9000.000
   440  658.71    3.687    8.30   27.0    2.5869    0.0393    3.55 9000.00 9000.00   32.95    0.7600 9000.00000 9000.00000 9000.000
   450  655.60    3.726    8.00   27.0    2.6233    0.0400    3.64 9000.00 9000.00   32.95    0.7700 9000.00000 9000.00000 9000.000
   460  652.74    3.762    7.80   28.0    2.6242    0.0402    3.74 9000.00 9000.00   33.05    0.7700 9000.00000 9000.00000 9000.000
   470  649.08    3.808    7.40   29.0    2.5513    0.0393    3.85 9000.00 9000.00   33.05    0.7500 9000.00000 9000.00000 9000.000
   480  645.79    3.850    7.00   31.0    2.5877    0.0401    3.95 9000.00 9000.00   33.05    0.7600 9000.00000 9000.00000 9000.000
   490  642.68    3.889    6.70   32.0    2.5513    0.0397    4.05 9000.00 9000.00   33.05    0.7500 9000.00000 9000.00000 9000.000
   500  639.51    3.930    6.40   35.0    2.5149    0.0393    4.15 9000.00 9000.00   33.06    0.7400 9000.00000 9000.00000 9000.000
   510  636.82    3.965    6.10   37.0    2.5514    0.0401    4.23 9000.00 9000.00   33.06    0.7500 9000.00000 9000.00000 9000.000
   520  633.22    4.011    5.90   39.0    2.6607    0.0420    4.35 9000.00 9000.00   33.06    0.7800 9000.00000 9000.00000 9000.000
   530  630.00    4.053    5.80   39.0    2.7701    0.0440    4.46 9000.00 9000.00   33.06    0.8100 9000.00000 9000.00000 9000.000
   540  626.49    4.098    5.50   39.0    2.8065    0.0448    4.58 9000.00 9000.00   33.06    0.8200 9000.00000 9000.00000 9000.000
   550  623.46    4.138    5.10   39.0    2.8074    0.0450    4.69 9000.00 9000.00   33.16    0.8200 9000.00000 9000.00000 9000.000
   560  620.79    4.173    4.80   40.0    2.8440    0.0458    4.79 9000.00 9000.00   33.17    0.8300 9000.00000 9000.00000 9000.000
   570  617.99    4.210    4.50   43.0    2.8075    0.0454    4.89 9000.00 9000.00   33.17    0.8200 9000.00000 9000.00000 9000.000
   580  615.52    4.242    4.30   43.0    2.7346    0.0444    4.98 9000.00 9000.00   33.17    0.8000 9000.00000 9000.00000 9000.000
   590  612.56    4.282    4.30   40.0    2.8440    0.0464    5.08 9000.00 9000.00   33.17    0.8300 9000.00000 9000.00000 9000.000
   600  609.94    4.317    4.20   43.0    2.7710    0.0454    5.18 9000.00 9000.00   33.17    0.8100 9000.00000 9000.00000 9000.000
   610  607.24    4.353    4.00   40.0    2.6981    0.0444    5.27 9000.00 9000.00   33.17    0.7900 9000.00000 9000.00000 9000.000
   620  604.00    4.396    3.90   30.0    2.7711    0.0459    5.39 9000.00 9000.00   33.18    0.8100 9000.00000 9000.00000 9000.000
   630  600.35    4.445    3.70   26.0    2.7711    0.0462    5.52 9000.00 9000.00   33.18    0.8100 9000.00000 9000.00000 9000.000
   640  597.61    4.482    3.40   25.0    2.8076    0.0470    5.62 9000.00 9000.00   33.18    0.8200 9000.00000 9000.00000 9000.000
   650  594.99    4.518    3.00   25.0    2.8805    0.0484    5.72 9000.00 9000.00   33.18    0.8400 9000.00000 9000.00000 9000.000
   660  592.23    4.556    2.80   25.0    2.8814    0.0487    5.83 9000.00 9000.00   33.28    0.8400 9000.00000 9000.00000 9000.000
   670  589.90    4.588    2.60   24.0    2.8085    0.0476    5.91 9000.00 9000.00   33.28    0.8200 9000.00000 9000.00000 9000.000
   680  587.47    4.621    2.80   21.0    2.9179    0.0497    6.01 9000.00 9000.00   33.28    0.8500 9000.00000 9000.00000 9000.000
   690  584.27    4.665    3.00   20.0    2.8815    0.0493    6.13 9000.00 9000.00   33.29    0.8400 9000.00000 9000.00000 9000.000
   700  581.02    4.710    2.70   19.0    2.8815    0.0496    6.26 9000.00 9000.00   33.29    0.8400 9000.00000 9000.00000 9000.000
   710  577.67    4.757    2.30   20.0    2.8815    0.0499    6.39 9000.00 9000.00   33.29    0.8400 9000.00000 9000.00000 9000.000
   720  574.30    4.804    1.90   20.0    2.8451    0.0495    6.52 9000.00 9000.00   33.29    0.8300 9000.00000 9000.00000 9000.000
   730  571.34    4.846    1.50   20.0    2.8451    0.0498    6.64 9000.00 9000.00   33.29    0.8300 9000.00000 9000.00000 9000.000
   740  568.57    4.885    1.10   21.0    2.8087    0.0494    6.75 9000.00 9000.00   33.30    0.8200 9000.00000 9000.00000 9000.000
   750  565.26    4.932    0.60   21.0    2.8452    0.0503    6.88 9000.00 9000.00   33.30    0.8300 9000.00000 9000.00000 9000.000
   760  562.30    4.974    0.30   22.0    2.8807    0.0512    7.00 9000.00 9000.00   33.20    0.8400 9000.00000 9000.00000 9000.000
   770  559.57    5.013   -0.10   21.0    2.8807    0.0515    7.11 9000.00 9000.00   33.20    0.8400 9000.00000 9000.00000 9000.000
   780  557.20    5.047   -0.30   20.0    2.9536    0.0530    7.21 9000.00 9000.00   33.20    0.8600 9000.00000 9000.00000 9000.000
   790  554.69    5.083   -0.40   18.0    3.0995    0.0559    7.31 9000.00 9000.00   33.20    0.9000 9000.00000 9000.00000 9000.000
   800  552.35    5.116   -0.70   18.0    3.1360    0.0568    7.42 9000.00 9000.00   33.21    0.9100 9000.00000 9000.00000 9000.000
   810  550.07    5.149   -0.80   17.0    3.0632    0.0557    7.52 9000.00 9000.00   33.21    0.8900 9000.00000 9000.00000 9000.000
   820  547.57    5.186   -1.00   17.0    2.9902    0.0546    7.63 9000.00 9000.00   33.21    0.8700 9000.00000 9000.00000 9000.000
   830  545.25    5.220   -1.20   16.0    3.0632    0.0562    7.73 9000.00 9000.00   33.21    0.8900 9000.00000 9000.00000 9000.000
   840  542.88    5.254   -1.60   18.0    3.0267    0.0558    7.83 9000.00 9000.00   33.21    0.8800 9000.00000 9000.00000 9000.000
   850  540.46    5.290   -1.90   25.0    2.9902    0.0553    7.94 9000.00 9000.00   33.21    0.8700 9000.00000 9000.00000 9000.000
   860  538.26    5.322   -2.10   17.0    2.9538    0.0549    8.04 9000.00 9000.00   33.22    0.8600 9000.00000 9000.00000 9000.000
   870  535.85    5.358   -2.20   14.0    3.0633    0.0572    8.14 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   880  533.49    5.393   -2.40   14.0    3.0633    0.0574    8.25 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   890  531.18    5.427   -2.60   15.0    3.0996    0.0584    8.35 9000.00 9000.00   33.22    0.9000 9000.00000 9000.00000 9000.000
   900  528.84    5.462   -2.70   21.0    3.1726    0.0600    8.46 9000.00 9000.00   33.22    0.9200 9000.00000 9000.00000 9000.000
   910  526.40    5.499   -2.80   33.0    3.0633    0.0582    8.58 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   920  524.32    5.530   -3.00   41.0    2.9538    0.0563    8.67 9000.00 9000.00   33.22    0.8600 9000.00000 9000.00000 9000.000
   930  521.94    5.566   -3.20   44.0    2.8081    0.0538    8.78 9000.00 9000.00   33.23    0.8200 9000.00000 9000.00000 9000.000
   940  519.70    5.600   -3.00   39.0    2.7351    0.0526    8.87 9000.00 9000.00   33.23    0.8000 9000.00000 9000.00000 9000.000
   950  517.57    5.633   -3.10   37.0    2.7351    0.0528    8.96 9000.00 9000.00   33.23    0.8000 9000.00000 9000.00000 9000.000
   960  515.35    5.667   -3.20   36.0    2.6622    0.0517    9.05 9000.00 9000.00   33.23    0.7800 9000.00000 9000.00000 9000.000
   970  512.94    5.704   -3.30   32.0    2.6257    0.0512    9.15 9000.00 9000.00   33.23    0.7700 9000.00000 9000.00000 9000.000
   980  510.85    5.736   -3.50   32.0    2.6622    0.0521    9.23 9000.00 9000.00   33.23    0.7800 9000.00000 9000.00000 9000.000
   990  508.59    5.771   -3.80   31.0    2.6622    0.0523    9.33 9000.00 9000.00   33.23    0.7800 9000.00000 9000.00000 9000.000
  1000  506.27    5.807   -4.10   33.0    2.6988    0.0533    9.42 9000.00 9000.00   33.24    0.7900 9000.00000 9000.00000 9000.000
  1010  504.07    5.841   -4.30   35.0    2.5893    0.0514    9.51 9000.00 9000.00   33.24    0.7600 9000.00000 9000.00000 9000.000
  1020  501.78    5.877   -4.60   37.0    2.5893    0.0516    9.61 9000.00 9000.00   33.24    0.7600 9000.00000 9000.00000 9000.000
  1030  499.35    5.916   -4.90   40.0    2.5164    0.0504    9.70 9000.00 9000.00   33.24    0.7400 9000.00000 9000.00000 9000.000
  1040  496.65    5.958   -5.00   28.0    2.4435    0.0492    9.81 9000.00 9000.00   33.24    0.7200 9000.00000 9000.00000 9000.000
  1050  493.66    6.006   -4.80   15.0    2.4435    0.0495    9.93 9000.00 9000.00   33.25    0.7200 9000.00000 9000.00000 9000.000
  1060  491.09    6.047   -5.00   14.0    2.4071    0.0490   10.03 9000.00 9000.00   33.25    0.7100 9000.00000 9000.00000 9000.000
  1070  489.10    6.078   -5.20   13.0    2.3706    0.0485   10.10 9000.00 9000.00   33.25    0.7000 9000.00000 9000.00000 9000.000
  1080  486.90    6.114   -5.40   13.0    2.2612    0.0464   10.19 9000.00 9000.00   33.25    0.6700 9000.00000 9000.00000 9000.000
  1090  484.72    6.149   -5.50   12.0    2.2239    0.0459   10.27 9000.00 9000.00   33.15    0.6600 9000.00000 9000.00000 9000.000
