36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050112
Launch Time (UT)                  : 07:44:00
Burst Pressure (hPa)              : 14.92
Integrated O3 to end of data (DU) : 141.48
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511614
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3986
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.750
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.45    1.800   20.80   55.0    1.8431    0.0224    0.00 9000.00 9000.00   31.47    0.5500 9000.00000 9000.00000 9000.000
    10  823.05    1.804   20.80   54.0    1.8800    0.0228    0.01 9000.00 9000.00   31.47    0.5600 9000.00000 9000.00000 9000.000
    20  819.24    1.844   18.90   58.0    1.9174    0.0234    0.08 9000.00 9000.00   31.57    0.5700 9000.00000 9000.00000 9000.000
    30  814.00    1.899   18.10   61.0    1.9911    0.0245    0.18 9000.00 9000.00   31.57    0.5900 9000.00000 9000.00000 9000.000
    40  808.65    1.956   17.50   62.0    2.0287    0.0251    0.28 9000.00 9000.00   31.67    0.6000 9000.00000 9000.00000 9000.000
    50  804.59    1.999   16.80   63.0    2.0656    0.0257    0.36 9000.00 9000.00   31.68    0.6100 9000.00000 9000.00000 9000.000
    60  800.03    2.047   16.40   65.0    2.1033    0.0263    0.46 9000.00 9000.00   31.78    0.6200 9000.00000 9000.00000 9000.000
    70  795.76    2.093   15.90   67.0    2.1033    0.0264    0.54 9000.00 9000.00   31.78    0.6200 9000.00000 9000.00000 9000.000
    80  791.26    2.141   15.50   69.0    2.1033    0.0266    0.64 9000.00 9000.00   31.78    0.6200 9000.00000 9000.00000 9000.000
    90  786.01    2.198   15.00   69.0    2.1033    0.0268    0.75 9000.00 9000.00   31.78    0.6200 9000.00000 9000.00000 9000.000
   100  781.35    2.248   14.60   70.0    2.1026    0.0269    0.85 9000.00 9000.00   31.69    0.6200 9000.00000 9000.00000 9000.000
   110  776.80    2.297   14.20   71.0    2.1395    0.0275    0.95 9000.00 9000.00   31.69    0.6300 9000.00000 9000.00000 9000.000
   120  772.59    2.343   14.00   70.0    2.1026    0.0272    1.04 9000.00 9000.00   31.69    0.6200 9000.00000 9000.00000 9000.000
