36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050406
Launch Time (UT)                  : 08:57:00
Burst Pressure (hPa)              : 5.04
Integrated O3 to end of data (DU) : 216.50
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511312
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3979
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.300
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.87    1.800   21.60   45.0    2.5014    0.0304    0.00 9000.00 9000.00   34.17    0.7100 9000.00000 9000.00000 9000.000
    10  823.88    1.800   21.70   50.0    2.5021    0.0304   -0.00 9000.00 9000.00   34.27    0.7100 9000.00000 9000.00000 9000.000
    20  823.77    1.801   22.00   51.0    2.5401    0.0308    0.00 9000.00 9000.00   34.27    0.7200 9000.00000 9000.00000 9000.000
    30  823.98    1.799   22.60   55.0    2.5030    0.0304   -0.00 9000.00 9000.00   34.37    0.7100 9000.00000 9000.00000 9000.000
    40  822.85    1.811   22.20   54.0    2.4659    0.0300    0.02 9000.00 9000.00   34.47    0.7000 9000.00000 9000.00000 9000.000
    50  817.57    1.867   19.70   58.0    2.5038    0.0306    0.15 9000.00 9000.00   34.47    0.7100 9000.00000 9000.00000 9000.000
    60  812.26    1.923   18.50   62.0    2.5805    0.0318    0.28 9000.00 9000.00   34.57    0.7300 9000.00000 9000.00000 9000.000
    70  808.89    1.958   17.90   65.0    2.6564    0.0328    0.37 9000.00 9000.00   34.57    0.7500 9000.00000 9000.00000 9000.000
   110  787.41    2.188   15.90   74.0    2.7342    0.0347    0.94 9000.00 9000.00   34.78    0.7700 9000.00000 9000.00000 9000.000
   120  783.57    2.230   15.50   75.0    2.7342    0.0349    1.05 9000.00 9000.00   34.78    0.7700 9000.00000 9000.00000 9000.000
   130  780.05    2.268   15.30   71.0    2.7343    0.0351    1.14 9000.00 9000.00   34.79    0.7700 9000.00000 9000.00000 9000.000
   140  775.62    2.317   16.40   55.0    2.8491    0.0367    1.27 9000.00 9000.00   34.89    0.8000 9000.00000 9000.00000 9000.000
   150  770.61    2.372   16.50   51.0    2.8871    0.0375    1.42 9000.00 9000.00   34.89    0.8100 9000.00000 9000.00000 9000.000
   160  766.18    2.421   16.50   49.0    2.9251    0.0382    1.55 9000.00 9000.00   34.89    0.8200 9000.00000 9000.00000 9000.000
   170  762.75    2.459   16.40   48.0    3.0020    0.0394    1.65 9000.00 9000.00   34.99    0.8400 9000.00000 9000.00000 9000.000
