36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050209
Launch Time (UT)                  : 08:09:00
Burst Pressure (hPa)              : 4.91
Integrated O3 to end of data (DU) : 220.12
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511615
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4012
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.730
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.35    1.800   22.40   45.0    2.3691    0.0287    0.00 9000.00 9000.00   32.97    0.6900 9000.00000 9000.00000 9000.000
    10  825.40    1.799   22.60   47.0    2.3691    0.0287   -0.00 9000.00 9000.00   32.97    0.6900 9000.00000 9000.00000 9000.000
    20  825.46    1.799   22.60   46.0    2.3699    0.0287   -0.00 9000.00 9000.00   33.07    0.6900 9000.00000 9000.00000 9000.000
    30  825.32    1.800   22.10   45.0    2.4069    0.0292    0.00 9000.00 9000.00   33.07    0.7000 9000.00000 9000.00000 9000.000
    40  825.33    1.800   22.20   46.0    2.3706    0.0287    0.00 9000.00 9000.00   33.17    0.6900 9000.00000 9000.00000 9000.000
    50  825.36    1.800   22.30   45.0    2.4447    0.0296   -0.00 9000.00 9000.00   33.17    0.7100 9000.00000 9000.00000 9000.000
    60  825.10    1.803   22.00   46.0    2.4455    0.0296    0.01 9000.00 9000.00   33.27    0.7100 9000.00000 9000.00000 9000.000
    70  821.99    1.835   20.20   47.0    2.4826    0.0302    0.08 9000.00 9000.00   33.27    0.7200 9000.00000 9000.00000 9000.000
    80  817.40    1.884   19.20   50.0    2.5937    0.0317    0.19 9000.00 9000.00   33.27    0.7500 9000.00000 9000.00000 9000.000
    90  813.57    1.924   18.80   52.0    2.6316    0.0323    0.29 9000.00 9000.00   33.37    0.7600 9000.00000 9000.00000 9000.000
   100  809.03    1.972   18.30   54.0    2.6687    0.0330    0.41 9000.00 9000.00   33.37    0.7700 9000.00000 9000.00000 9000.000
   110  804.68    2.018   18.00   55.0    2.6697    0.0332    0.52 9000.00 9000.00   33.48    0.7700 9000.00000 9000.00000 9000.000
   120  800.08    2.067   17.80   56.0    2.6697    0.0334    0.64 9000.00 9000.00   33.48    0.7700 9000.00000 9000.00000 9000.000
   130  794.93    2.122   17.20   57.0    2.6326    0.0331    0.78 9000.00 9000.00   33.48    0.7600 9000.00000 9000.00000 9000.000
   140  790.10    2.174   16.40   58.0    2.6326    0.0333    0.90 9000.00 9000.00   33.48    0.7600 9000.00000 9000.00000 9000.000
   150  786.74    2.211   16.00   60.0    2.6335    0.0335    0.99 9000.00 9000.00   33.58    0.7600 9000.00000 9000.00000 9000.000
   160  783.53    2.246   15.80   60.0    2.7076    0.0346    1.08 9000.00 9000.00   33.58    0.7800 9000.00000 9000.00000 9000.000
   170  778.95    2.295   15.30   62.0    2.6706    0.0343    1.20 9000.00 9000.00   33.59    0.7700 9000.00000 9000.00000 9000.000
   180  775.13    2.337   14.90   60.0    2.7086    0.0349    1.31 9000.00 9000.00   33.69    0.7800 9000.00000 9000.00000 9000.000
   190  771.61    2.376   14.60   64.0    2.6715    0.0346    1.40 9000.00 9000.00   33.69    0.7700 9000.00000 9000.00000 9000.000
   200  767.51    2.421   14.10   65.0    2.6715    0.0348    1.51 9000.00 9000.00   33.69    0.7700 9000.00000 9000.00000 9000.000
   210  763.30    2.467   13.70   64.0    2.7095    0.0355    1.63 9000.00 9000.00   33.79    0.7800 9000.00000 9000.00000 9000.000
   220  758.10    2.525   13.60   55.0    2.7467    0.0362    1.78 9000.00 9000.00   33.80    0.7900 9000.00000 9000.00000 9000.000
   230  753.19    2.579   13.20   54.0    2.7467    0.0365    1.92 9000.00 9000.00   33.80    0.7900 9000.00000 9000.00000 9000.000
   240  748.83    2.628   13.30   42.0    2.7838    0.0372    2.05 9000.00 9000.00   33.80    0.8000 9000.00000 9000.00000 9000.000
   250  743.96    2.683   13.40   37.0    2.8580    0.0384    2.19 9000.00 9000.00   33.80    0.8200 9000.00000 9000.00000 9000.000
   260  739.16    2.738   13.80   16.0    3.0066    0.0407    2.34 9000.00 9000.00   33.81    0.8600 9000.00000 9000.00000 9000.000
   270  734.97    2.786   14.00   11.0    3.1180    0.0424    2.48 9000.00 9000.00   33.81    0.8900 9000.00000 9000.00000 9000.000
   280  729.40    2.849   14.00    9.0    3.2293    0.0443    2.67 9000.00 9000.00   33.81    0.9200 9000.00000 9000.00000 9000.000
   290  723.53    2.917   13.50    9.0    3.2664    0.0451    2.88 9000.00 9000.00   33.81    0.9300 9000.00000 9000.00000 9000.000
   300  718.45    2.977   13.00    9.0    3.2664    0.0455    3.06 9000.00 9000.00   33.81    0.9300 9000.00000 9000.00000 9000.000
   310  714.21    3.026   12.70    9.0    3.3047    0.0463    3.21 9000.00 9000.00   33.92    0.9400 9000.00000 9000.00000 9000.000
   320  710.00    3.076   12.30    9.0    3.3790    0.0476    3.37 9000.00 9000.00   33.92    0.9600 9000.00000 9000.00000 9000.000
   330  705.33    3.131   11.80    9.0    3.3790    0.0479    3.54 9000.00 9000.00   33.92    0.9600 9000.00000 9000.00000 9000.000
   340  700.78    3.185   11.30   10.0    3.3790    0.0482    3.72 9000.00 9000.00   33.92    0.9600 9000.00000 9000.00000 9000.000
   350  697.13    3.228   10.90   11.0    3.3791    0.0485    3.86 9000.00 9000.00   33.93    0.9600 9000.00000 9000.00000 9000.000
   360  693.11    3.276   10.70   19.0    3.4151    0.0493    4.01 9000.00 9000.00   33.83    0.9700 9000.00000 9000.00000 9000.000
   370  689.29    3.322   10.30   27.0    3.3409    0.0485    4.16 9000.00 9000.00   33.83    0.9500 9000.00000 9000.00000 9000.000
   380  686.06    3.361    9.90   30.0    3.2667    0.0476    4.28 9000.00 9000.00   33.83    0.9300 9000.00000 9000.00000 9000.000
   390  682.67    3.402    9.40   42.0    3.1924    0.0468    4.41 9000.00 9000.00   33.83    0.9100 9000.00000 9000.00000 9000.000
   400  679.54    3.440    9.20   34.0    3.0440    0.0448    4.52 9000.00 9000.00   33.83    0.8700 9000.00000 9000.00000 9000.000
   410  676.43    3.478    9.40   29.0    3.1554    0.0466    4.63 9000.00 9000.00   33.84    0.9000 9000.00000 9000.00000 9000.000
   420  672.99    3.521    9.30   28.0    3.1935    0.0475    4.76 9000.00 9000.00   33.94    0.9100 9000.00000 9000.00000 9000.000
   430  669.11    3.569    9.10   26.0    3.1935    0.0477    4.91 9000.00 9000.00   33.94    0.9100 9000.00000 9000.00000 9000.000
   440  666.00    3.607    8.90   25.0    3.2307    0.0485    5.03 9000.00 9000.00   33.94    0.9200 9000.00000 9000.00000 9000.000
   450  662.75    3.648    8.60   25.0    3.2317    0.0488    5.15 9000.00 9000.00   34.04    0.9200 9000.00000 9000.00000 9000.000
   460  660.05    3.681    8.30   25.0    3.2317    0.0490    5.25 9000.00 9000.00   34.04    0.9200 9000.00000 9000.00000 9000.000
   470  656.86    3.721    7.90   26.0    3.1947    0.0486    5.38 9000.00 9000.00   34.05    0.9100 9000.00000 9000.00000 9000.000
   480  653.85    3.759    7.50   27.0    3.1947    0.0489    5.49 9000.00 9000.00   34.05    0.9100 9000.00000 9000.00000 9000.000
   490  650.74    3.798    7.10   27.0    3.1936    0.0491    5.61 9000.00 9000.00   33.95    0.9100 9000.00000 9000.00000 9000.000
   500  647.48    3.839    6.80   28.0    3.1565    0.0488    5.74 9000.00 9000.00   33.95    0.9000 9000.00000 9000.00000 9000.000
   510  644.26    3.880    6.30   28.0    3.1194    0.0484    5.86 9000.00 9000.00   33.95    0.8900 9000.00000 9000.00000 9000.000
   520  641.49    3.916    6.00   30.0    3.1194    0.0486    5.97 9000.00 9000.00   33.95    0.8900 9000.00000 9000.00000 9000.000
   530  638.16    3.958    5.60   31.0    3.0824    0.0483    6.10 9000.00 9000.00   33.96    0.8800 9000.00000 9000.00000 9000.000
   540  634.88    4.000    5.20   33.0    3.0071    0.0474    6.22 9000.00 9000.00   33.86    0.8600 9000.00000 9000.00000 9000.000
   550  632.34    4.033    5.00   34.0    3.0071    0.0476    6.32 9000.00 9000.00   33.86    0.8600 9000.00000 9000.00000 9000.000
   560  629.22    4.073    4.60   36.0    2.9700    0.0472    6.43 9000.00 9000.00   33.86    0.8500 9000.00000 9000.00000 9000.000
   570  625.63    4.120    4.20   37.0    2.9329    0.0469    6.57 9000.00 9000.00   33.86    0.8400 9000.00000 9000.00000 9000.000
   580  622.02    4.167    3.70   38.0    2.8957    0.0466    6.70 9000.00 9000.00   33.86    0.8300 9000.00000 9000.00000 9000.000
   590  618.85    4.208    3.30   39.0    2.8587    0.0462    6.81 9000.00 9000.00   33.87    0.8200 9000.00000 9000.00000 9000.000
   600  616.01    4.246    2.90   39.0    2.8587    0.0464    6.92 9000.00 9000.00   33.87    0.8200 9000.00000 9000.00000 9000.000
   610  612.76    4.288    2.60   42.0    2.8215    0.0460    7.04 9000.00 9000.00   33.87    0.8100 9000.00000 9000.00000 9000.000
   620  609.52    4.331    2.20   44.0    2.8215    0.0463    7.16 9000.00 9000.00   33.87    0.8100 9000.00000 9000.00000 9000.000
   630  605.77    4.381    1.70   46.0    2.7845    0.0460    7.29 9000.00 9000.00   33.87    0.8000 9000.00000 9000.00000 9000.000
   640  602.83    4.420    1.40   47.0    2.7103    0.0450    7.40 9000.00 9000.00   33.88    0.7800 9000.00000 9000.00000 9000.000
