36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050302
Launch Time (UT)                  : 07:51:00
Burst Pressure (hPa)              : 4.59
Integrated O3 to end of data (DU) : 223.65
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511306
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4015
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.780
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.95    1.800   23.70   49.0    2.0548    0.0249    0.00 9000.00 9000.00   35.27    0.5900 9000.00000 9000.00000 9000.000
    10  820.32    1.838   21.20   54.0    2.0174    0.0246    0.07 9000.00 9000.00   35.27    0.5800 9000.00000 9000.00000 9000.000
    20  816.75    1.876   20.50   57.0    2.0928    0.0256    0.14 9000.00 9000.00   35.37    0.6000 9000.00000 9000.00000 9000.000
    30  813.07    1.915   20.10   59.0    2.1302    0.0262    0.22 9000.00 9000.00   35.37    0.6100 9000.00000 9000.00000 9000.000
    40  809.33    1.955   19.70   60.0    2.1676    0.0268    0.30 9000.00 9000.00   35.37    0.6200 9000.00000 9000.00000 9000.000
    50  805.58    1.995   19.40   61.0    2.1310    0.0265    0.37 9000.00 9000.00   35.48    0.6100 9000.00000 9000.00000 9000.000
    60  802.61    2.027   19.00   61.0    2.1310    0.0266    0.44 9000.00 9000.00   35.48    0.6100 9000.00000 9000.00000 9000.000
    70  799.35    2.062   18.70   64.0    2.1310    0.0267    0.50 9000.00 9000.00   35.48    0.6100 9000.00000 9000.00000 9000.000
    80  795.78    2.100   18.30   66.0    2.1690    0.0273    0.58 9000.00 9000.00   35.58    0.6200 9000.00000 9000.00000 9000.000
    90  792.12    2.140   17.90   67.0    2.2065    0.0279    0.66 9000.00 9000.00   35.58    0.6300 9000.00000 9000.00000 9000.000
   100  788.13    2.183   17.40   69.0    2.2439    0.0285    0.75 9000.00 9000.00   35.58    0.6400 9000.00000 9000.00000 9000.000
   110  784.11    2.227   17.10   71.0    2.2439    0.0286    0.84 9000.00 9000.00   35.58    0.6400 9000.00000 9000.00000 9000.000
   120  780.24    2.269   16.70   73.0    2.2447    0.0288    0.93 9000.00 9000.00   35.69    0.6400 9000.00000 9000.00000 9000.000
   130  776.06    2.315   16.30   75.0    2.2447    0.0289    1.02 9000.00 9000.00   35.69    0.6400 9000.00000 9000.00000 9000.000
   140  772.05    2.359   15.80   76.0    2.2447    0.0291    1.11 9000.00 9000.00   35.69    0.6400 9000.00000 9000.00000 9000.000
   150  767.17    2.413   15.30   79.0    2.2447    0.0293    1.23 9000.00 9000.00   35.69    0.6400 9000.00000 9000.00000 9000.000
   160  763.47    2.454   15.00   80.0    2.2072    0.0289    1.31 9000.00 9000.00   35.69    0.6300 9000.00000 9000.00000 9000.000
   170  759.01    2.504   14.80   77.0    2.1707    0.0286    1.41 9000.00 9000.00   35.80    0.6200 9000.00000 9000.00000 9000.000
   180  754.55    2.554   14.90   69.0    2.1707    0.0288    1.51 9000.00 9000.00   35.80    0.6200 9000.00000 9000.00000 9000.000
   190  749.32    2.613   14.60   67.0    2.1332    0.0285    1.63 9000.00 9000.00   35.80    0.6100 9000.00000 9000.00000 9000.000
   200  743.92    2.674   14.60   63.0    2.1332    0.0287    1.75 9000.00 9000.00   35.80    0.6100 9000.00000 9000.00000 9000.000
   210  738.41    2.737   14.20   64.0    2.0959    0.0284    1.88 9000.00 9000.00   35.81    0.6000 9000.00000 9000.00000 9000.000
   220  733.21    2.797   13.50   66.0    2.0959    0.0286    2.00 9000.00 9000.00   35.81    0.6000 9000.00000 9000.00000 9000.000
   230  729.42    2.841   13.40   64.0    2.0959    0.0287    2.08 9000.00 9000.00   35.81    0.6000 9000.00000 9000.00000 9000.000
   240  726.37    2.876   13.10   65.0    2.1332    0.0294    2.15 9000.00 9000.00   35.81    0.6100 9000.00000 9000.00000 9000.000
   250  722.81    2.917   12.70   66.0    2.0965    0.0290    2.23 9000.00 9000.00   35.91    0.6000 9000.00000 9000.00000 9000.000
   260  718.78    2.964   12.30   67.0    2.0965    0.0292    2.33 9000.00 9000.00   35.91    0.6000 9000.00000 9000.00000 9000.000
   270  714.78    3.011   11.90   67.0    2.0965    0.0293    2.42 9000.00 9000.00   35.92    0.6000 9000.00000 9000.00000 9000.000
   280  711.60    3.048   11.80   66.0    2.0591    0.0289    2.49 9000.00 9000.00   35.92    0.5900 9000.00000 9000.00000 9000.000
   290  708.65    3.083   11.60   64.0    2.0965    0.0296    2.56 9000.00 9000.00   35.92    0.6000 9000.00000 9000.00000 9000.000
   300  705.24    3.124   11.70   62.0    2.0965    0.0297    2.64 9000.00 9000.00   35.92    0.6000 9000.00000 9000.00000 9000.000
   310  702.63    3.155   11.70   58.0    2.1714    0.0309    2.70 9000.00 9000.00   35.92    0.6200 9000.00000 9000.00000 9000.000
   320  699.48    3.192   11.60   56.0    2.1714    0.0310    2.78 9000.00 9000.00   35.92    0.6200 9000.00000 9000.00000 9000.000
   330  696.51    3.228   12.00   47.0    2.2090    0.0317    2.85 9000.00 9000.00   35.93    0.6300 9000.00000 9000.00000 9000.000
   340  693.70    3.262   12.00   45.0    2.3213    0.0335    2.92 9000.00 9000.00   35.93    0.6600 9000.00000 9000.00000 9000.000
   350  690.86    3.296   12.00   44.0    2.3587    0.0341    3.00 9000.00 9000.00   35.93    0.6700 9000.00000 9000.00000 9000.000
   360  687.84    3.333   12.10   42.0    2.3962    0.0348    3.08 9000.00 9000.00   35.93    0.6800 9000.00000 9000.00000 9000.000
   370  684.64    3.372   11.90   44.0    2.4336    0.0355    3.17 9000.00 9000.00   35.93    0.6900 9000.00000 9000.00000 9000.000
   380  681.88    3.406   11.70   44.0    2.4718    0.0362    3.25 9000.00 9000.00   36.03    0.7000 9000.00000 9000.00000 9000.000
   390  679.16    3.439   11.40   45.0    2.4718    0.0364    3.33 9000.00 9000.00   36.03    0.7000 9000.00000 9000.00000 9000.000
   400  676.17    3.476   11.00   46.0    2.5093    0.0371    3.41 9000.00 9000.00   36.04    0.7100 9000.00000 9000.00000 9000.000
   410  673.54    3.508   10.80   47.0    2.5843    0.0384    3.49 9000.00 9000.00   36.04    0.7300 9000.00000 9000.00000 9000.000
   420  670.75    3.543   10.80   46.0    2.6218    0.0391    3.58 9000.00 9000.00   36.04    0.7400 9000.00000 9000.00000 9000.000
   430  667.52    3.583   10.50   45.0    2.6218    0.0393    3.68 9000.00 9000.00   36.04    0.7400 9000.00000 9000.00000 9000.000
   440  664.52    3.621   10.30   45.0    2.6218    0.0395    3.77 9000.00 9000.00   36.04    0.7400 9000.00000 9000.00000 9000.000
   450  661.07    3.664   10.00   44.0    2.5843    0.0391    3.88 9000.00 9000.00   36.04    0.7300 9000.00000 9000.00000 9000.000
   460  658.20    3.700    9.60   45.0    2.5843    0.0393    3.97 9000.00 9000.00   36.05    0.7300 9000.00000 9000.00000 9000.000
   470  655.49    3.734    9.40   44.0    2.5843    0.0394    4.05 9000.00 9000.00   36.05    0.7300 9000.00000 9000.00000 9000.000
   480  652.56    3.772    9.10   45.0    2.5469    0.0390    4.14 9000.00 9000.00   36.05    0.7200 9000.00000 9000.00000 9000.000
   490  649.12    3.815    8.70   46.0    2.5094    0.0387    4.25 9000.00 9000.00   36.05    0.7100 9000.00000 9000.00000 9000.000
   500  646.25    3.852    8.40   46.0    2.5094    0.0388    4.34 9000.00 9000.00   36.05    0.7100 9000.00000 9000.00000 9000.000
   510  643.36    3.889    8.20   46.0    2.5094    0.0390    4.42 9000.00 9000.00   36.05    0.7100 9000.00000 9000.00000 9000.000
   520  640.58    3.925    7.90   46.0    2.5094    0.0392    4.51 9000.00 9000.00   36.05    0.7100 9000.00000 9000.00000 9000.000
   530  637.81    3.961    7.60   46.0    2.4721    0.0388    4.60 9000.00 9000.00   36.06    0.7000 9000.00000 9000.00000 9000.000
   540  634.50    4.003    7.20   47.0    2.4721    0.0390    4.70 9000.00 9000.00   36.06    0.7000 9000.00000 9000.00000 9000.000
   550  631.14    4.047    6.90   48.0    2.4721    0.0392    4.80 9000.00 9000.00   36.06    0.7000 9000.00000 9000.00000 9000.000
   560  627.93    4.089    6.50   48.0    2.4347    0.0388    4.90 9000.00 9000.00   36.06    0.6900 9000.00000 9000.00000 9000.000
   570  625.09    4.126    6.20   49.0    2.4721    0.0395    4.99 9000.00 9000.00   36.06    0.7000 9000.00000 9000.00000 9000.000
   580  622.34    4.162    5.90   49.0    2.4347    0.0391    5.07 9000.00 9000.00   36.06    0.6900 9000.00000 9000.00000 9000.000
   590  619.71    4.197    5.60   50.0    2.4347    0.0393    5.15 9000.00 9000.00   36.07    0.6900 9000.00000 9000.00000 9000.000
   600  616.32    4.242    5.20   50.0    2.4355    0.0395    5.26 9000.00 9000.00   36.17    0.6900 9000.00000 9000.00000 9000.000
   610  612.82    4.288    4.80   51.0    2.4347    0.0397    5.37 9000.00 9000.00   36.07    0.6900 9000.00000 9000.00000 9000.000
   620  610.12    4.324    4.50   51.0    2.4347    0.0399    5.45 9000.00 9000.00   36.07    0.6900 9000.00000 9000.00000 9000.000
   630  607.53    4.359    4.40   51.0    2.4347    0.0401    5.54 9000.00 9000.00   36.07    0.6900 9000.00000 9000.00000 9000.000
   640  604.80    4.396    4.10   52.0    2.4347    0.0403    5.62 9000.00 9000.00   36.07    0.6900 9000.00000 9000.00000 9000.000
   650  601.96    4.434    3.90   53.0    2.4723    0.0411    5.71 9000.00 9000.00   36.08    0.7000 9000.00000 9000.00000 9000.000
   660  598.95    4.475    3.50   54.0    2.4723    0.0413    5.81 9000.00 9000.00   36.08    0.7000 9000.00000 9000.00000 9000.000
   670  596.05    4.514    3.30   51.0    2.4723    0.0415    5.91 9000.00 9000.00   36.08    0.7000 9000.00000 9000.00000 9000.000
   680  593.29    4.552    3.20   46.0    2.4348    0.0410    6.00 9000.00 9000.00   36.08    0.6900 9000.00000 9000.00000 9000.000
