36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050518
Launch Time (UT)                  : 08:05:00
Burst Pressure (hPa)              : 9.94
Integrated O3 to end of data (DU) : 185.39
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412501615
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3980
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.440
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.50    1.800   19.60   45.0    2.9957    0.0364    0.00 9000.00 9000.00   32.87    0.8400 9000.00000 9000.00000 9000.000
    10  823.78    1.797   19.70   46.0    2.9966    0.0364   -0.01 9000.00 9000.00   32.97    0.8400 9000.00000 9000.00000 9000.000
    20  823.90    1.796   19.50   45.0    2.9966    0.0364   -0.01 9000.00 9000.00   32.97    0.8400 9000.00000 9000.00000 9000.000
    30  823.84    1.796   19.10   47.0    2.9976    0.0364   -0.01 9000.00 9000.00   33.07    0.8400 9000.00000 9000.00000 9000.000
    40  823.85    1.796   18.90   48.0    3.0355    0.0368   -0.01 9000.00 9000.00   33.07    0.8500 9000.00000 9000.00000 9000.000
    50  822.25    1.813   18.30   49.0    3.1504    0.0383    0.04 9000.00 9000.00   33.17    0.8800 9000.00000 9000.00000 9000.000
    60  817.39    1.864   17.80   52.0    3.1884    0.0390    0.19 9000.00 9000.00   33.17    0.8900 9000.00000 9000.00000 9000.000
    70  812.42    1.916   17.30   54.0    3.2273    0.0397    0.34 9000.00 9000.00   33.27    0.9000 9000.00000 9000.00000 9000.000
    80  808.14    1.961   16.70   56.0    3.3033    0.0409    0.48 9000.00 9000.00   33.27    0.9200 9000.00000 9000.00000 9000.000
    90  804.03    2.004   16.20   58.0    3.3424    0.0416    0.61 9000.00 9000.00   33.38    0.9300 9000.00000 9000.00000 9000.000
   100  800.87    2.038   15.90   60.0    3.3424    0.0417    0.71 9000.00 9000.00   33.38    0.9300 9000.00000 9000.00000 9000.000
   110  798.04    2.068   15.60   61.0    3.3436    0.0419    0.81 9000.00 9000.00   33.48    0.9300 9000.00000 9000.00000 9000.000
   120  794.42    2.107   15.20   63.0    3.3436    0.0421    0.93 9000.00 9000.00   33.48    0.9300 9000.00000 9000.00000 9000.000
