36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050223
Launch Time (UT)                  : 09:00:00
Burst Pressure (hPa)              : 12.61
Integrated O3 to end of data (DU) : 162.67
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511508
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4020
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.550
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.01    1.800   26.70   20.0    2.9202    0.0355    0.00 9000.00 9000.00   34.47    0.8400 9000.00000 9000.00000 9000.000
    10  823.08    1.799   26.10   18.0    2.8842    0.0350   -0.00 9000.00 9000.00   34.57    0.8300 9000.00000 9000.00000 9000.000
    20  822.96    1.801   25.40   18.0    2.9221    0.0355    0.00 9000.00 9000.00   34.67    0.8400 9000.00000 9000.00000 9000.000
    30  823.00    1.800   26.00   19.0    2.8852    0.0351    0.00 9000.00 9000.00   34.67    0.8300 9000.00000 9000.00000 9000.000
    40  823.01    1.800   25.40   18.0    2.9602    0.0360   -0.00 9000.00 9000.00   34.77    0.8500 9000.00000 9000.00000 9000.000
    50  823.04    1.800   25.30   18.0    3.0351    0.0369   -0.00 9000.00 9000.00   34.87    0.8700 9000.00000 9000.00000 9000.000
    60  819.97    1.832   23.90   18.0    3.1092    0.0379    0.09 9000.00 9000.00   34.87    0.8900 9000.00000 9000.00000 9000.000
    70  815.56    1.879   22.70   20.0    3.1832    0.0390    0.22 9000.00 9000.00   34.87    0.9100 9000.00000 9000.00000 9000.000
    80  811.23    1.925   22.20   21.0    3.2582    0.0402    0.36 9000.00 9000.00   34.97    0.9300 9000.00000 9000.00000 9000.000
    90  807.05    1.970   21.80   21.0    3.2953    0.0408    0.49 9000.00 9000.00   34.97    0.9400 9000.00000 9000.00000 9000.000
   100  802.15    2.023   21.40   22.0    3.2954    0.0411    0.65 9000.00 9000.00   34.98    0.9400 9000.00000 9000.00000 9000.000
   110  796.78    2.081   20.90   22.0    3.2594    0.0409    0.83 9000.00 9000.00   35.08    0.9300 9000.00000 9000.00000 9000.000
   120  792.52    2.127   20.40   22.0    3.2594    0.0411    0.96 9000.00 9000.00   35.08    0.9300 9000.00000 9000.00000 9000.000
   130  787.85    2.178   20.00   23.0    3.2604    0.0414    1.12 9000.00 9000.00   35.18    0.9300 9000.00000 9000.00000 9000.000
   140  783.57    2.225   19.50   23.0    3.2604    0.0416    1.26 9000.00 9000.00   35.18    0.9300 9000.00000 9000.00000 9000.000
   150  779.27    2.272   18.80   24.0    3.2245    0.0414    1.40 9000.00 9000.00   35.29    0.9200 9000.00000 9000.00000 9000.000
