36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050818
Launch Time (UT)                  : 07:32:00
Burst Pressure (hPa)              : 7.11
Integrated O3 to end of data (DU) : 217.55
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412511602
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3963
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.840
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  810.16    1.800   18.10   64.0    2.5799    0.0318    0.00 9000.00 9000.00   30.47    0.7400 9000.00000 9000.00000 9000.000
    10  804.36    1.862   17.80   64.0    2.6176    0.0325    0.15 9000.00 9000.00   30.58    0.7500 9000.00000 9000.00000 9000.000
    20  799.20    1.917   17.40   63.0    2.7292    0.0341    0.28 9000.00 9000.00   30.68    0.7800 9000.00000 9000.00000 9000.000
    30  794.26    1.970   17.10   62.0    2.8398    0.0358    0.42 9000.00 9000.00   30.68    0.8100 9000.00000 9000.00000 9000.000
    40  789.04    2.026   16.80   61.0    2.9514    0.0374    0.57 9000.00 9000.00   30.78    0.8400 9000.00000 9000.00000 9000.000
    50  783.76    2.083   16.50   61.0    3.0632    0.0391    0.73 9000.00 9000.00   30.88    0.8700 9000.00000 9000.00000 9000.000
    60  778.52    2.140   16.10   62.0    3.1380    0.0403    0.89 9000.00 9000.00   30.99    0.8900 9000.00000 9000.00000 9000.000
    70  773.10    2.200   15.60   62.0    3.2119    0.0415    1.07 9000.00 9000.00   30.99    0.9100 9000.00000 9000.00000 9000.000
    80  767.79    2.258   15.10   64.0    3.2868    0.0428    1.25 9000.00 9000.00   31.09    0.9300 9000.00000 9000.00000 9000.000
    90  762.76    2.314   14.60   66.0    3.2868    0.0431    1.42 9000.00 9000.00   31.09    0.9300 9000.00000 9000.00000 9000.000
   100  757.38    2.374   14.00   67.0    3.2880    0.0434    1.60 9000.00 9000.00   31.20    0.9300 9000.00000 9000.00000 9000.000
   110  752.59    2.428   13.50   69.0    3.3250    0.0442    1.77 9000.00 9000.00   31.20    0.9400 9000.00000 9000.00000 9000.000
   120  747.55    2.484   13.00   71.0    3.2880    0.0440    1.94 9000.00 9000.00   31.20    0.9300 9000.00000 9000.00000 9000.000
   130  742.61    2.540   12.50   73.0    3.2880    0.0443    2.11 9000.00 9000.00   31.20    0.9300 9000.00000 9000.00000 9000.000
   140  737.46    2.598   12.00   75.0    3.2511    0.0441    2.29 9000.00 9000.00   31.21    0.9200 9000.00000 9000.00000 9000.000
   150  732.72    2.652   11.60   76.0    3.2143    0.0439    2.46 9000.00 9000.00   31.21    0.9100 9000.00000 9000.00000 9000.000
   160  727.66    2.711   11.20   77.0    3.1773    0.0437    2.63 9000.00 9000.00   31.21    0.9000 9000.00000 9000.00000 9000.000
   170  722.22    2.773   10.60   79.0    3.1023    0.0430    2.82 9000.00 9000.00   31.11    0.8800 9000.00000 9000.00000 9000.000
   180  717.34    2.830   10.20   81.0    3.0656    0.0427    2.98 9000.00 9000.00   31.12    0.8700 9000.00000 9000.00000 9000.000
   190  712.25    2.889    9.80   81.0    3.0276    0.0425    3.16 9000.00 9000.00   31.02    0.8600 9000.00000 9000.00000 9000.000
   200  707.11    2.949    9.60   80.0    2.9907    0.0423    3.33 9000.00 9000.00   31.02    0.8500 9000.00000 9000.00000 9000.000
   210  702.48    3.004    9.40   80.0    2.9169    0.0415    3.48 9000.00 9000.00   31.02    0.8300 9000.00000 9000.00000 9000.000
   220  697.43    3.064    9.30   77.0    2.8431    0.0408    3.64 9000.00 9000.00   31.03    0.8100 9000.00000 9000.00000 9000.000
   230  692.46    3.123    9.10   76.0    2.8062    0.0405    3.80 9000.00 9000.00   31.03    0.8000 9000.00000 9000.00000 9000.000
   240  688.03    3.177    9.10   71.0    2.7324    0.0397    3.94 9000.00 9000.00   31.03    0.7800 9000.00000 9000.00000 9000.000
   250  683.33    3.234    8.90   70.0    2.6584    0.0389    4.09 9000.00 9000.00   31.03    0.7600 9000.00000 9000.00000 9000.000
   260  678.78    3.289    8.40   71.0    2.6216    0.0386    4.23 9000.00 9000.00   31.03    0.7500 9000.00000 9000.00000 9000.000
   270  674.31    3.343    8.00   71.0    2.5470    0.0378    4.36 9000.00 9000.00   30.94    0.7300 9000.00000 9000.00000 9000.000
   280  669.89    3.398    7.60   73.0    2.5470    0.0380    4.50 9000.00 9000.00   30.94    0.7300 9000.00000 9000.00000 9000.000
   290  664.90    3.460    7.10   75.0    2.5100    0.0378    4.65 9000.00 9000.00   30.94    0.7200 9000.00000 9000.00000 9000.000
   300  660.33    3.516    6.70   77.0    2.4732    0.0375    4.78 9000.00 9000.00   30.94    0.7100 9000.00000 9000.00000 9000.000
   310  655.64    3.575    6.40   78.0    2.3994    0.0366    4.92 9000.00 9000.00   30.95    0.6900 9000.00000 9000.00000 9000.000
   320  650.93    3.634    6.20   75.0    2.3625    0.0363    5.05 9000.00 9000.00   30.95    0.6800 9000.00000 9000.00000 9000.000
   330  645.98    3.697    5.90   74.0    2.3625    0.0366    5.20 9000.00 9000.00   30.95    0.6800 9000.00000 9000.00000 9000.000
   340  640.66    3.764    5.40   74.0    2.2879    0.0357    5.35 9000.00 9000.00   30.85    0.6600 9000.00000 9000.00000 9000.000
   350  635.69    3.828    4.90   75.0    2.2880    0.0360    5.49 9000.00 9000.00   30.86    0.6600 9000.00000 9000.00000 9000.000
   360  630.76    3.892    4.50   75.0    2.2511    0.0357    5.63 9000.00 9000.00   30.86    0.6500 9000.00000 9000.00000 9000.000
   370  625.56    3.959    3.90   77.0    2.2511    0.0360    5.78 9000.00 9000.00   30.86    0.6500 9000.00000 9000.00000 9000.000
   380  620.12    4.030    3.40   78.0    2.2135    0.0357    5.93 9000.00 9000.00   30.77    0.6400 9000.00000 9000.00000 9000.000
   390  614.88    4.099    3.00   77.0    2.2135    0.0360    6.08 9000.00 9000.00   30.77    0.6400 9000.00000 9000.00000 9000.000
   400  608.85    4.179    2.30   78.0    2.1766    0.0357    6.25 9000.00 9000.00   30.77    0.6300 9000.00000 9000.00000 9000.000
   410  603.29    4.253    1.80   79.0    2.1391    0.0355    6.41 9000.00 9000.00   30.68    0.6200 9000.00000 9000.00000 9000.000
   420  598.07    4.323    1.30   79.0    2.1391    0.0358    6.55 9000.00 9000.00   30.68    0.6200 9000.00000 9000.00000 9000.000
   430  592.64    4.397    0.80   79.0    2.1391    0.0361    6.71 9000.00 9000.00   30.68    0.6200 9000.00000 9000.00000 9000.000
   440  587.62    4.465    0.30   81.0    2.1384    0.0364    6.85 9000.00 9000.00   30.58    0.6200 9000.00000 9000.00000 9000.000
   450  582.84    4.531   -0.10   77.0    2.1015    0.0361    6.99 9000.00 9000.00   30.59    0.6100 9000.00000 9000.00000 9000.000
   460  577.65    4.602   -0.20   70.0    2.1385    0.0370    7.14 9000.00 9000.00   30.59    0.6200 9000.00000 9000.00000 9000.000
   470  572.95    4.668   -0.50   68.0    2.2122    0.0386    7.28 9000.00 9000.00   30.59    0.6400 9000.00000 9000.00000 9000.000
   480  568.35    4.732   -1.00   74.0    2.2484    0.0396    7.42 9000.00 9000.00   30.50    0.6500 9000.00000 9000.00000 9000.000
   490  563.61    4.799   -1.60   79.0    2.2853    0.0405    7.57 9000.00 9000.00   30.50    0.6600 9000.00000 9000.00000 9000.000
   500  558.73    4.868   -1.90   85.0    2.2853    0.0409    7.73 9000.00 9000.00   30.50    0.6600 9000.00000 9000.00000 9000.000
   510  554.38    4.931   -2.10   86.0    2.3221    0.0419    7.87 9000.00 9000.00   30.50    0.6700 9000.00000 9000.00000 9000.000
   520  549.84    4.996   -2.30   86.0    2.2854    0.0416    8.02 9000.00 9000.00   30.51    0.6600 9000.00000 9000.00000 9000.000
   530  545.41    5.060   -2.60   85.0    2.3221    0.0426    8.16 9000.00 9000.00   30.51    0.6700 9000.00000 9000.00000 9000.000
   540  541.30    5.120   -2.90   84.0    2.2854    0.0422    8.30 9000.00 9000.00   30.51    0.6600 9000.00000 9000.00000 9000.000
   550  536.96    5.184   -3.30   85.0    2.2854    0.0426    8.45 9000.00 9000.00   30.52    0.6600 9000.00000 9000.00000 9000.000
   560  532.71    5.247   -3.70   85.0    2.2846    0.0429    8.59 9000.00 9000.00   30.42    0.6600 9000.00000 9000.00000 9000.000
   570  528.69    5.307   -4.20   81.0    2.2846    0.0432    8.73 9000.00 9000.00   30.42    0.6600 9000.00000 9000.00000 9000.000
   580  524.50    5.370   -4.50   80.0    2.3215    0.0443    8.87 9000.00 9000.00   30.42    0.6700 9000.00000 9000.00000 9000.000
   590  520.26    5.433   -4.80   78.0    2.3216    0.0446    9.02 9000.00 9000.00   30.43    0.6700 9000.00000 9000.00000 9000.000
   600  516.08    5.497   -4.90   73.0    2.3216    0.0450    9.17 9000.00 9000.00   30.43    0.6700 9000.00000 9000.00000 9000.000
   610  511.62    5.565   -4.50   65.0    2.3584    0.0461    9.33 9000.00 9000.00   30.43    0.6800 9000.00000 9000.00000 9000.000
   620  507.23    5.633   -4.60   68.0    2.3585    0.0465    9.49 9000.00 9000.00   30.44    0.6800 9000.00000 9000.00000 9000.000
   630  503.30    5.694   -4.80   68.0    2.2848    0.0454    9.63 9000.00 9000.00   30.44    0.6600 9000.00000 9000.00000 9000.000
   640  499.67    5.751   -5.30   68.0    2.2479    0.0450    9.76 9000.00 9000.00   30.44    0.6500 9000.00000 9000.00000 9000.000
   650  496.24    5.806   -5.80   70.0    2.2479    0.0453    9.88 9000.00 9000.00   30.44    0.6500 9000.00000 9000.00000 9000.000
   660  493.17    5.854   -6.40   72.0    2.2480    0.0456    9.99 9000.00 9000.00   30.45    0.6500 9000.00000 9000.00000 9000.000
   670  490.08    5.903   -6.90   75.0    2.2112    0.0451   10.10 9000.00 9000.00   30.45    0.6400 9000.00000 9000.00000 9000.000
   680  486.89    5.954   -7.30   76.0    2.1743    0.0447   10.22 9000.00 9000.00   30.45    0.6300 9000.00000 9000.00000 9000.000
   690  483.72    6.005   -7.80   78.0    2.1743    0.0449   10.33 9000.00 9000.00   30.45    0.6300 9000.00000 9000.00000 9000.000
   700  480.30    6.060   -8.20   80.0    2.1743    0.0453   10.45 9000.00 9000.00   30.45    0.6300 9000.00000 9000.00000 9000.000
   710  476.85    6.116   -8.70   81.0    2.1744    0.0456   10.58 9000.00 9000.00   30.46    0.6300 9000.00000 9000.00000 9000.000
   720  473.15    6.177   -9.30   83.0    2.1375    0.0452   10.71 9000.00 9000.00   30.46    0.6200 9000.00000 9000.00000 9000.000
   730  469.24    6.241   -9.10   77.0    2.1007    0.0448   10.85 9000.00 9000.00   30.46    0.6100 9000.00000 9000.00000 9000.000
   740  465.48    6.303   -8.30   52.0    2.2481    0.0483   10.99 9000.00 9000.00   30.47    0.6500 9000.00000 9000.00000 9000.000
   750  461.97    6.362   -8.20   44.0    2.4324    0.0527   11.12 9000.00 9000.00   30.47    0.7000 9000.00000 9000.00000 9000.000
   760  458.19    6.426   -8.40   41.0    2.5430    0.0555   11.29 9000.00 9000.00   30.47    0.7300 9000.00000 9000.00000 9000.000
   770  454.38    6.490   -8.60   40.0    2.5062    0.0552   11.45 9000.00 9000.00   30.47    0.7200 9000.00000 9000.00000 9000.000
   780  450.89    6.550   -9.10   40.0    2.5063    0.0556   11.61 9000.00 9000.00   30.48    0.7200 9000.00000 9000.00000 9000.000
   790  447.19    6.614   -9.40   43.0    2.3949    0.0536   11.76 9000.00 9000.00   30.38    0.6900 9000.00000 9000.00000 9000.000
   800  443.48    6.678   -9.50   44.0    2.2476    0.0507   11.92 9000.00 9000.00   30.38    0.6500 9000.00000 9000.00000 9000.000
   810  440.05    6.738   -9.60   43.0    2.1371    0.0486   12.05 9000.00 9000.00   30.39    0.6200 9000.00000 9000.00000 9000.000
   820  436.22    6.806  -10.10   40.0    2.0633    0.0473   12.20 9000.00 9000.00   30.39    0.6000 9000.00000 9000.00000 9000.000
   830  432.46    6.872  -10.30   35.0    2.0265    0.0469   12.34 9000.00 9000.00   30.39    0.5900 9000.00000 9000.00000 9000.000
   840  429.13    6.932  -10.30   31.0    1.9528    0.0455   12.46 9000.00 9000.00   30.39    0.5700 9000.00000 9000.00000 9000.000
   850  425.50    6.997  -10.30   28.0    1.9161    0.0450   12.59 9000.00 9000.00   30.40    0.5600 9000.00000 9000.00000 9000.000
   860  421.79    7.065  -10.70   30.0    1.8792    0.0446   12.72 9000.00 9000.00   30.40    0.5500 9000.00000 9000.00000 9000.000
   870  418.19    7.130  -11.30   32.0    1.8423    0.0441   12.85 9000.00 9000.00   30.40    0.5400 9000.00000 9000.00000 9000.000
   880  414.72    7.194  -11.90   35.0    1.8424    0.0444   12.97 9000.00 9000.00   30.41    0.5400 9000.00000 9000.00000 9000.000
   890  411.10    7.261  -12.40   37.0    1.8056    0.0439   13.09 9000.00 9000.00   30.41    0.5300 9000.00000 9000.00000 9000.000
   900  407.66    7.326  -12.90   35.0    1.7687    0.0434   13.21 9000.00 9000.00   30.41    0.5200 9000.00000 9000.00000 9000.000
   910  404.57    7.384  -13.30   31.0    1.7687    0.0437   13.32 9000.00 9000.00   30.41    0.5200 9000.00000 9000.00000 9000.000
