36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20051110
Launch Time (UT)                  : 08:13:00
Burst Pressure (hPa)              : 6.93
Integrated O3 to end of data (DU) : 213.92
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 510106913
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4725
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.190
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.73    1.800   21.90   52.0    2.1877    0.0265    0.00 9000.00 9000.00   33.87    0.6300 9000.00000 9000.00000 9000.000
    10  824.70    1.800   21.60   51.0    2.1500    0.0261    0.00 9000.00 9000.00   33.87    0.6200 9000.00000 9000.00000 9000.000
    20  824.66    1.801   21.50   52.0    2.1508    0.0261    0.00 9000.00 9000.00   33.97    0.6200 9000.00000 9000.00000 9000.000
    30  824.70    1.800   21.60   53.0    2.1508    0.0261    0.00 9000.00 9000.00   33.97    0.6200 9000.00000 9000.00000 9000.000
    40  824.68    1.801   21.90   53.0    2.0382    0.0247    0.00 9000.00 9000.00   34.07    0.5900 9000.00000 9000.00000 9000.000
    50  824.69    1.800   21.50   51.0    2.0004    0.0243    0.00 9000.00 9000.00   34.07    0.5800 9000.00000 9000.00000 9000.000
    60  824.75    1.800   21.80   52.0    2.0388    0.0247   -0.00 9000.00 9000.00   34.17    0.5900 9000.00000 9000.00000 9000.000
    70  824.39    1.804   21.90   52.0    2.1151    0.0257    0.01 9000.00 9000.00   34.27    0.6100 9000.00000 9000.00000 9000.000
    80  818.93    1.861   19.20   56.0    2.1157    0.0258    0.12 9000.00 9000.00   34.37    0.6100 9000.00000 9000.00000 9000.000
    90  811.34    1.941   18.00   61.0    2.1913    0.0270    0.28 9000.00 9000.00   34.37    0.6300 9000.00000 9000.00000 9000.000
   100  803.58    2.023   17.00   64.0    2.2299    0.0277    0.44 9000.00 9000.00   34.48    0.6400 9000.00000 9000.00000 9000.000
   110  793.42    2.132   16.00   67.0    2.3063    0.0291    0.67 9000.00 9000.00   34.58    0.6600 9000.00000 9000.00000 9000.000
