36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20051116
Launch Time (UT)                  : 08:11:00
Burst Pressure (hPa)              : 6.58
Integrated O3 to end of data (DU) : 212.83
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 510107605
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4717
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.870
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.83    1.800   21.40   50.0    1.8964    0.0230    0.00 9000.00 9000.00   31.87    0.5800 9000.00000 9000.00000 9000.000
    10  822.75    1.801   21.60   51.0    1.8970    0.0231    0.00 9000.00 9000.00   31.97    0.5800 9000.00000 9000.00000 9000.000
    20  822.80    1.800   21.60   53.0    1.8970    0.0231    0.00 9000.00 9000.00   31.97    0.5800 9000.00000 9000.00000 9000.000
    30  820.39    1.826   20.30   54.0    1.9692    0.0240    0.05 9000.00 9000.00   32.07    0.6000 9000.00000 9000.00000 9000.000
    40  814.41    1.889   18.20   61.0    1.9692    0.0242    0.16 9000.00 9000.00   32.07    0.6000 9000.00000 9000.00000 9000.000
    50  808.89    1.947   17.30   66.0    2.0414    0.0252    0.27 9000.00 9000.00   32.17    0.6200 9000.00000 9000.00000 9000.000
    60  803.88    2.000   16.80   68.0    2.0773    0.0258    0.37 9000.00 9000.00   32.18    0.6300 9000.00000 9000.00000 9000.000
    70  799.72    2.044   16.40   66.0    2.1132    0.0264    0.45 9000.00 9000.00   32.18    0.6400 9000.00000 9000.00000 9000.000
    80  796.32    2.081   16.50   61.0    2.0780    0.0261    0.52 9000.00 9000.00   32.28    0.6300 9000.00000 9000.00000 9000.000
    90  793.26    2.113   16.10   63.0    2.0780    0.0262    0.59 9000.00 9000.00   32.28    0.6300 9000.00000 9000.00000 9000.000
   100  789.02    2.159   15.70   65.0    2.0422    0.0259    0.67 9000.00 9000.00   32.28    0.6200 9000.00000 9000.00000 9000.000
   110  785.38    2.198   15.20   67.0    2.0429    0.0260    0.75 9000.00 9000.00   32.38    0.6200 9000.00000 9000.00000 9000.000
   120  782.11    2.234   14.70   70.0    2.0430    0.0261    0.82 9000.00 9000.00   32.39    0.6200 9000.00000 9000.00000 9000.000
   130  777.51    2.284   14.20   72.0    2.0430    0.0263    0.91 9000.00 9000.00   32.39    0.6200 9000.00000 9000.00000 9000.000
   140  772.48    2.339   13.80   75.0    2.0430    0.0264    1.02 9000.00 9000.00   32.39    0.6200 9000.00000 9000.00000 9000.000
   150  768.01    2.388   13.30   75.0    2.0071    0.0261    1.11 9000.00 9000.00   32.39    0.6100 9000.00000 9000.00000 9000.000
   160  764.09    2.431   13.10   70.0    2.0071    0.0263    1.19 9000.00 9000.00   32.39    0.6100 9000.00000 9000.00000 9000.000
   170  759.86    2.477   13.00   67.0    1.9719    0.0260    1.28 9000.00 9000.00   32.50    0.6000 9000.00000 9000.00000 9000.000
