36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050615
Launch Time (UT)                  : 08:35:00
Burst Pressure (hPa)              : 3.53
Integrated O3 to end of data (DU) : 226.72
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412501610
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3959
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.940
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.60    1.800   17.10   62.0    2.1115    0.0255    0.00 9000.00 9000.00   30.97    0.6200 9000.00000 9000.00000 9000.000
    10  825.11    1.815   17.00   62.0    2.1856    0.0265    0.03 9000.00 9000.00   30.97    0.6400 9000.00000 9000.00000 9000.000
    20  820.04    1.868   16.10   66.0    2.2227    0.0271    0.14 9000.00 9000.00   30.97    0.6500 9000.00000 9000.00000 9000.000
    30  814.11    1.930   15.50   69.0    2.2234    0.0273    0.27 9000.00 9000.00   31.07    0.6500 9000.00000 9000.00000 9000.000
    40  809.26    1.980   14.90   70.0    2.2975    0.0284    0.37 9000.00 9000.00   31.07    0.6700 9000.00000 9000.00000 9000.000
    50  804.14    2.034   14.40   72.0    2.2976    0.0286    0.49 9000.00 9000.00   31.08    0.6700 9000.00000 9000.00000 9000.000
    60  798.77    2.091   13.80   75.0    2.2968    0.0288    0.61 9000.00 9000.00   30.98    0.6700 9000.00000 9000.00000 9000.000
    70  793.32    2.149   13.40   78.0    2.2597    0.0285    0.73 9000.00 9000.00   30.98    0.6600 9000.00000 9000.00000 9000.000
    80  787.98    2.205   13.00   77.0    2.2597    0.0287    0.85 9000.00 9000.00   30.98    0.6600 9000.00000 9000.00000 9000.000
    90  782.57    2.263   12.70   74.0    2.3340    0.0298    0.98 9000.00 9000.00   30.99    0.6800 9000.00000 9000.00000 9000.000
   100  778.27    2.310   12.40   74.0    2.3710    0.0305    1.08 9000.00 9000.00   30.99    0.6900 9000.00000 9000.00000 9000.000
   110  773.73    2.359   12.10   75.0    2.4450    0.0316    1.19 9000.00 9000.00   30.99    0.7100 9000.00000 9000.00000 9000.000
