36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050330
Launch Time (UT)                  : 08:21:00
Burst Pressure (hPa)              : 4.52
Integrated O3 to end of data (DU) : 228.41
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412613814
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3964
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.520
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.78    1.800   23.20   48.0    2.1452    0.0260    0.00 9000.00 9000.00   34.97    0.6300 9000.00000 9000.00000 9000.000
    10  824.70    1.801   24.10   48.0    2.1083    0.0256    0.00 9000.00 9000.00   34.97    0.6200 9000.00000 9000.00000 9000.000
    20  824.22    1.806   22.90   44.0    2.1089    0.0256    0.01 9000.00 9000.00   35.07    0.6200 9000.00000 9000.00000 9000.000
    30  819.04    1.861   20.20   52.0    2.1096    0.0258    0.12 9000.00 9000.00   35.17    0.6200 9000.00000 9000.00000 9000.000
    40  811.71    1.938   19.30   55.0    2.1103    0.0260    0.27 9000.00 9000.00   35.27    0.6200 9000.00000 9000.00000 9000.000
    50  803.72    2.023   18.40   58.0    2.1481    0.0267    0.43 9000.00 9000.00   35.38    0.6300 9000.00000 9000.00000 9000.000
    60  794.79    2.119   17.40   62.0    2.1481    0.0270    0.62 9000.00 9000.00   35.38    0.6300 9000.00000 9000.00000 9000.000
    70  786.62    2.207   16.30   64.0    2.1858    0.0278    0.80 9000.00 9000.00   35.48    0.6400 9000.00000 9000.00000 9000.000
    80  778.23    2.298   15.30   68.0    2.1859    0.0281    0.98 9000.00 9000.00   35.49    0.6400 9000.00000 9000.00000 9000.000
    90  770.58    2.382   14.40   71.0    2.2230    0.0288    1.16 9000.00 9000.00   35.49    0.6500 9000.00000 9000.00000 9000.000
   100  763.56    2.460   13.80   74.0    2.1866    0.0286    1.32 9000.00 9000.00   35.59    0.6400 9000.00000 9000.00000 9000.000
   110  757.11    2.531   12.90   76.0    2.2237    0.0294    1.46 9000.00 9000.00   35.60    0.6500 9000.00000 9000.00000 9000.000
   120  750.66    2.603   12.30   80.0    2.2237    0.0296    1.61 9000.00 9000.00   35.60    0.6500 9000.00000 9000.00000 9000.000
   130  744.52    2.672   11.80   79.0    2.1867    0.0294    1.76 9000.00 9000.00   35.60    0.6400 9000.00000 9000.00000 9000.000
   140  739.60    2.727   11.30   67.0    2.2237    0.0301    1.87 9000.00 9000.00   35.60    0.6500 9000.00000 9000.00000 9000.000
   150  734.88    2.781   11.50   56.0    2.2609    0.0308    1.98 9000.00 9000.00   35.61    0.6600 9000.00000 9000.00000 9000.000
   160  730.98    2.826   12.40   37.0    2.4091    0.0330    2.08 9000.00 9000.00   35.61    0.7000 9000.00000 9000.00000 9000.000
   170  727.12    2.870   12.40   35.0    2.5203    0.0347    2.19 9000.00 9000.00   35.61    0.7300 9000.00000 9000.00000 9000.000
   180  722.97    2.918   12.00   35.0    2.5944    0.0359    2.30 9000.00 9000.00   35.61    0.7500 9000.00000 9000.00000 9000.000
   190  718.29    2.972   11.70   34.0    2.6315    0.0366    2.44 9000.00 9000.00   35.61    0.7600 9000.00000 9000.00000 9000.000
   200  714.32    3.019   11.40   35.0    2.6324    0.0369    2.55 9000.00 9000.00   35.72    0.7600 9000.00000 9000.00000 9000.000
   210  710.83    3.059   11.20   32.0    2.6695    0.0376    2.65 9000.00 9000.00   35.72    0.7700 9000.00000 9000.00000 9000.000
   220  705.64    3.121   11.20   24.0    2.7066    0.0384    2.81 9000.00 9000.00   35.72    0.7800 9000.00000 9000.00000 9000.000
   230  701.75    3.167   11.20   24.0    2.8178    0.0402    2.93 9000.00 9000.00   35.72    0.8100 9000.00000 9000.00000 9000.000
   240  697.08    3.222   11.00   23.0    2.8179    0.0404    3.08 9000.00 9000.00   35.73    0.8100 9000.00000 9000.00000 9000.000
   250  692.62    3.276   11.00   19.0    2.8549    0.0412    3.22 9000.00 9000.00   35.73    0.8200 9000.00000 9000.00000 9000.000
   260  688.32    3.328   10.60   17.0    2.8921    0.0420    3.36 9000.00 9000.00   35.73    0.8300 9000.00000 9000.00000 9000.000
   270  685.61    3.360   10.40   14.0    2.9292    0.0427    3.45 9000.00 9000.00   35.73    0.8400 9000.00000 9000.00000 9000.000
   280  682.99    3.392   10.30   12.0    2.9662    0.0434    3.54 9000.00 9000.00   35.73    0.8500 9000.00000 9000.00000 9000.000
   290  679.66    3.433   10.10   12.0    2.9662    0.0436    3.66 9000.00 9000.00   35.73    0.8500 9000.00000 9000.00000 9000.000
   300  676.34    3.473    9.80   12.0    2.9663    0.0439    3.77 9000.00 9000.00   35.74    0.8500 9000.00000 9000.00000 9000.000
   310  671.94    3.527    9.50   14.0    3.0034    0.0447    3.93 9000.00 9000.00   35.74    0.8600 9000.00000 9000.00000 9000.000
   320  667.11    3.587    8.90   15.0    3.0405    0.0456    4.10 9000.00 9000.00   35.74    0.8700 9000.00000 9000.00000 9000.000
   330  662.45    3.645    8.40   16.0    3.0405    0.0459    4.27 9000.00 9000.00   35.74    0.8700 9000.00000 9000.00000 9000.000
   340  657.89    3.702    7.90   16.0    3.0777    0.0468    4.43 9000.00 9000.00   35.75    0.8800 9000.00000 9000.00000 9000.000
   350  653.48    3.757    7.30   17.0    3.1518    0.0482    4.60 9000.00 9000.00   35.75    0.9000 9000.00000 9000.00000 9000.000
