36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20050822
Launch Time (UT)                  : 07:32:00
Burst Pressure (hPa)              : 7.48
Integrated O3 to end of data (DU) : 219.73
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412501609
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3972
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.020
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.33    1.800   25.60   34.0    3.8201    0.0465    0.00 9000.00 9000.00   33.47    1.0700 9000.00000 9000.00000 9000.000
    10  822.27    1.801   26.10   34.0    3.8213    0.0465    0.00 9000.00 9000.00   33.57    1.0700 9000.00000 9000.00000 9000.000
    20  822.27    1.801   26.00   32.0    3.8588    0.0469    0.00 9000.00 9000.00   33.57    1.0800 9000.00000 9000.00000 9000.000
    30  822.23    1.801   26.30   32.0    3.8601    0.0469    0.00 9000.00 9000.00   33.67    1.0800 9000.00000 9000.00000 9000.000
    40  822.24    1.801   26.10   33.0    3.8225    0.0465    0.00 9000.00 9000.00   33.67    1.0700 9000.00000 9000.00000 9000.000
    50  822.20    1.801   26.50   32.0    3.8238    0.0465    0.00 9000.00 9000.00   33.77    1.0700 9000.00000 9000.00000 9000.000
    60  822.21    1.801   25.90   31.0    3.8238    0.0465    0.00 9000.00 9000.00   33.77    1.0700 9000.00000 9000.00000 9000.000
    70  822.03    1.803   26.10   31.0    3.9001    0.0474    0.01 9000.00 9000.00   33.87    1.0900 9000.00000 9000.00000 9000.000
    80  818.60    1.840   23.40   32.0    3.9389    0.0481    0.14 9000.00 9000.00   33.97    1.1000 9000.00000 9000.00000 9000.000
    90  813.15    1.898   22.10   36.0    4.0514    0.0498    0.35 9000.00 9000.00   33.97    1.1300 9000.00000 9000.00000 9000.000
   100  807.10    1.963   21.40   38.0    4.1264    0.0511    0.59 9000.00 9000.00   33.97    1.1500 9000.00000 9000.00000 9000.000
   110  800.43    2.034   20.90   39.0    4.1279    0.0516    0.86 9000.00 9000.00   34.08    1.1500 9000.00000 9000.00000 9000.000
