36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20051221
Launch Time (UT)                  : 09:15:00
Burst Pressure (hPa)              : 4.55
Integrated O3 to end of data (DU) : 221.15
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 508501302
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z4724
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.730
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.00    1.800   23.70   37.0    2.1472    0.0261    0.00 9000.00 9000.00   33.47    0.6500 9000.00000 9000.00000 9000.000
    10  822.11    1.799   23.80   37.0    2.1837    0.0266   -0.00 9000.00 9000.00   33.57    0.6600 9000.00000 9000.00000 9000.000
    20  822.08    1.799   24.40   38.0    2.1837    0.0266   -0.00 9000.00 9000.00   33.57    0.6600 9000.00000 9000.00000 9000.000
    30  822.10    1.799   24.20   38.0    2.1844    0.0266   -0.00 9000.00 9000.00   33.67    0.6600 9000.00000 9000.00000 9000.000
    40  822.00    1.800   24.80   38.0    2.1486    0.0261    0.00 9000.00 9000.00   33.67    0.6500 9000.00000 9000.00000 9000.000
    50  822.04    1.800   24.40   37.0    2.1493    0.0261   -0.00 9000.00 9000.00   33.77    0.6500 9000.00000 9000.00000 9000.000
    60  822.09    1.799   25.00   37.0    2.1493    0.0261   -0.00 9000.00 9000.00   33.77    0.6500 9000.00000 9000.00000 9000.000
    70  820.71    1.814   24.30   37.0    2.1858    0.0266    0.03 9000.00 9000.00   33.87    0.6600 9000.00000 9000.00000 9000.000
    80  814.11    1.884   21.50   41.0    2.1858    0.0268    0.17 9000.00 9000.00   33.87    0.6600 9000.00000 9000.00000 9000.000
    90  807.44    1.955   19.60   44.0    2.2582    0.0280    0.31 9000.00 9000.00   33.97    0.6800 9000.00000 9000.00000 9000.000
   100  801.81    2.015   18.80   47.0    2.2942    0.0286    0.44 9000.00 9000.00   33.98    0.6900 9000.00000 9000.00000 9000.000
   110  796.19    2.076   18.40   49.0    2.3300    0.0293    0.56 9000.00 9000.00   33.98    0.7000 9000.00000 9000.00000 9000.000
   120  790.24    2.140   17.60   50.0    2.3308    0.0295    0.70 9000.00 9000.00   34.08    0.7000 9000.00000 9000.00000 9000.000
   130  785.14    2.195   16.90   53.0    2.3308    0.0297    0.82 9000.00 9000.00   34.08    0.7000 9000.00000 9000.00000 9000.000
   140  779.89    2.252   16.30   55.0    2.3309    0.0299    0.95 9000.00 9000.00   34.09    0.7000 9000.00000 9000.00000 9000.000
   150  775.13    2.305   15.60   57.0    2.3667    0.0305    1.06 9000.00 9000.00   34.09    0.7100 9000.00000 9000.00000 9000.000
   160  772.14    2.337   15.10   59.0    2.4034    0.0311    1.13 9000.00 9000.00   34.19    0.7200 9000.00000 9000.00000 9000.000
   170  769.07    2.371   14.60   60.0    2.3675    0.0308    1.21 9000.00 9000.00   34.19    0.7100 9000.00000 9000.00000 9000.000
   180  766.30    2.401   14.40   61.0    2.3675    0.0309    1.27 9000.00 9000.00   34.19    0.7100 9000.00000 9000.00000 9000.000
   190  763.82    2.429   14.30   62.0    2.4034    0.0315    1.34 9000.00 9000.00   34.19    0.7200 9000.00000 9000.00000 9000.000
   200  760.41    2.467   13.90   63.0    2.4042    0.0316    1.42 9000.00 9000.00   34.30    0.7200 9000.00000 9000.00000 9000.000
